longdist;internat;local;int_disc;billtype;pay;age;gender;marital;children;income;churn
26,47;0;13,95;Нет;Бюджетный;CC;34;Женский;Женат;2;24325,8;0
26,86;0;14,57;Нет;Бесплатный;CC;53;Женский;Одинокий;2;26107,5;1
14,99;0;24,06;Нет;Бесплатный;CC;55;Женский;Женат;0;79771,3;1
27,27;0;191,49;Нет;Бесплатный;CC;79;Мужской;Женат;2;76486,8;0
29,89;0;37,42;Нет;Бюджетный;CC;81;Женский;Одинокий;0;54486,5;1
23,56;0;21,12;Нет;Бюджетный;CH;75;Мужской;Женат;2;71035,4;0
24,05;0;17,7;Нет;Бесплатный;CH;78;Женский;Одинокий;1;88990,6;1
28,11;0;17,66;Нет;Бесплатный;CC;57;Женский;Женат;2;64977,4;0
3,04;0;42,92;Нет;Бесплатный;CC;54;Женский;Женат;1;40027,6;1
27,82;0;124,75;Нет;Бесплатный;CH;70;Мужской;Одинокий;0;56421,8;0
2,54;8,9;73,97;Нет;Бюджетный;Auto;64;Мужской;Одинокий;0;53919,9;0
1,48;0;83,87;Нет;Бюджетный;CC;36;Мужской;Одинокий;1;38348,1;0
3,35;9,61;136,89;Нет;Бюджетный;CH;68;Мужской;Одинокий;1;57322,1;1
28,75;0;18,66;Нет;Бюджетный;CC;67;Мужской;Женат;2;37168,9;0
6,96;0;11,03;Нет;Бюджетный;CC;87;Женский;Одинокий;0;70492,4;1
19,56;0;34,42;Нет;Бесплатный;CC;83;Мужской;Женат;2;25108,2;0
13,7;0;74,18;Нет;Бюджетный;CH;90;Женский;Одинокий;2;97445,2;1
8,87;0;81,17;Нет;Бесплатный;Auto;89;Мужской;Женат;2;64009,7;0
10,85;0;122,45;Нет;Бюджетный;CC;48;Женский;Женат;2;44596,4;1
27,9;0;6,58;Да;Бесплатный;CC;19;Женский;Женат;1;73089,7;0
23,44;0;22,18;Да;Бюджетный;CC;97;Женский;Женат;1;95971,9;1
19,02;0;52,26;Нет;Бесплатный;CC;74;Мужской;Одинокий;1;18064,4;0
0,51;1,88;21,86;Нет;Бесплатный;CH;39;Женский;Женат;0;86770,4;1
29,95;0;312,2;Да;Бюджетный;Auto;97;Мужской;Женат;1;9148,27;0
15,82;0;108,04;Нет;Бюджетный;CC;65;Женский;Одинокий;2;18151,6;1
7,14;0;36,24;Нет;Бюджетный;CH;59;Женский;Одинокий;2;59478,8;1
1,52;0;94,98;Нет;Бюджетный;CC;61;Женский;Женат;0;10878,5;1
25,21;0;58,43;Нет;Бесплатный;Auto;80;Женский;Одинокий;0;65209,6;1
21,47;0;54,46;Нет;Бесплатный;CH;64;Женский;Одинокий;2;62275,3;1
22,9;2,15;22,63;Нет;Бюджетный;CH;55;Мужской;Одинокий;2;33377,3;0
8,76;0;25,64;Да;Бюджетный;CC;20;Женский;Женат;1;2976,91;0
19,02;0;52,26;Нет;Бесплатный;CC;74;Мужской;Одинокий;1;18064,4;0
4,83;0;56,65;Нет;Бюджетный;CC;28;Женский;Женат;0;38450,2;0
3,71;0;10,22;Нет;Бесплатный;Auto;88;Женский;Одинокий;2;10764,6;1
18,53;0;68,48;Нет;Бюджетный;CC;75;Женский;Одинокий;1;36939,7;1
17,88;0;76,32;Нет;Бесплатный;CC;93;Мужской;Одинокий;0;93302,9;0
2,64;0;50,23;Нет;Бесплатный;Auto;67;Женский;Женат;2;99100,1;1
0;0;1,51;Нет;Бюджетный;CH;61;Мужской;Женат;2;25303,2;1
0;0;1,04;Нет;Бесплатный;Auto;82;Женский;Одинокий;1;95877,7;1
9,17;0;13,61;Нет;Бюджетный;CH;25;Мужской;Женат;0;52366,4;0
11,02;0;49,41;Нет;Бюджетный;CH;94;Мужской;Женат;1;76213,2;0
1,85;0;34,18;Да;Бесплатный;CC;64;Мужской;Женат;1;36510,9;0
16,15;0;145,35;Нет;Бюджетный;CC;62;Женский;Одинокий;0;72358,6;0
25,12;0;284,11;Да;Бесплатный;CC;70;Женский;Женат;1;28197,3;1
24;0;75,19;Нет;Бюджетный;CC;93;Мужской;Одинокий;1;4347,25;0
1,04;9,59;12,91;Нет;Бесплатный;Auto;83;Женский;Одинокий;2;76845,3;1
1,4;0;44,21;Да;Бесплатный;CC;92;Мужской;Женат;0;29854,3;0
18;0;133,76;Нет;Бесплатный;CC;20;Женский;Женат;2;59758,4;0
6,31;0;32,5;Нет;Бесплатный;CC;53;Мужской;Женат;2;50290,7;0
20,24;0;25,13;Да;Бесплатный;CC;19;Мужской;Женат;2;92981,2;0
15,16;0;17;Нет;Бюджетный;CC;41;Женский;Женат;0;33520,9;1
17,28;0;8,99;Нет;Бесплатный;CC;24;Женский;Женат;1;33065;1
2,26;0;49,94;Да;Бесплатный;Auto;23;Мужской;Женат;2;55371,8;0
0;0;4,98;Нет;Бюджетный;CC;96;Мужской;Одинокий;1;86711,3;1
0;0;1,52;Нет;Бесплатный;Auto;18;Мужской;Одинокий;2;11691,2;1
9,82;0;25,11;Нет;Бюджетный;Auto;21;Женский;Женат;1;78855,5;0
5,81;0;11,48;Нет;Бесплатный;CC;83;Женский;Женат;0;89344,4;0
8,86;4,44;43,64;Да;Бюджетный;CH;55;Мужской;Одинокий;2;85753,8;1
13,62;0;188,56;Нет;Бюджетный;CC;91;Женский;Женат;1;82051,9;1
15,33;0;5,12;Нет;Бюджетный;CH;26;Мужской;Одинокий;2;8172,8;0
0,64;0;121,18;Нет;Бесплатный;CC;29;Мужской;Одинокий;0;94179,1;0
27,11;0;6;Да;Бюджетный;CH;47;Женский;Женат;2;56816,4;1
7,46;0;18,7;Да;Бесплатный;CC;79;Мужской;Женат;0;34994,1;0
16,62;7,88;16,06;Нет;Бесплатный;CH;47;Мужской;Одинокий;0;4961,5;0
16,38;0;9,73;Нет;Бюджетный;CC;63;Женский;Одинокий;0;3902,04;0
20,57;3,27;23,34;Нет;Бюджетный;CC;18;Женский;Женат;1;9925,68;1
25,93;0;77,29;Нет;Бюджетный;CC;82;Женский;Женат;1;77265,5;1
0;0;3,08;Нет;Бесплатный;CC;77;Женский;Одинокий;2;79972,6;1
0;0;0,66;Да;Бесплатный;CC;92;Мужской;Одинокий;0;49551,8;1
0;0;1,51;Нет;Бюджетный;CH;61;Мужской;Женат;2;25303,2;1
24,14;0;40,52;Нет;Бюджетный;Auto;38;Мужской;Одинокий;2;58087,5;0
23,99;4,35;39,56;Нет;Бесплатный;Auto;79;Женский;Женат;0;2759,49;1
1,74;0;30,12;Нет;Бюджетный;CC;43;Женский;Женат;2;22781,6;1
0;0;0,66;Да;Бесплатный;CC;92;Мужской;Одинокий;0;49551,8;1
9,51;0;103,28;Нет;Бесплатный;CC;89;Мужской;Женат;0;91655,8;0
3,1;0;6,43;Нет;Бюджетный;CC;65;Мужской;Женат;0;30057,4;0
22,62;0;25,76;Нет;Бюджетный;CC;37;Мужской;Женат;0;11693,3;0
1,04;6,1;28,83;Да;Бюджетный;CC;33;Мужской;Женат;1;57237,9;1
5,35;0;42,46;Да;Бюджетный;CC;43;Мужской;Женат;0;12439,4;0
7,76;0;19,57;Да;Бюджетный;CC;52;Женский;Одинокий;0;15906;1
15,29;0;52,28;Нет;Бюджетный;CC;44;Мужской;Женат;1;91008,7;0
3,22;0;35,93;Нет;Бесплатный;CC;71;Женский;Женат;2;80667,4;1
27,37;0,2;48,9;Да;Бесплатный;CH;19;Женский;Одинокий;1;24896,1;1
7,35;0;47,44;Нет;Бюджетный;CC;33;Мужской;Женат;1;19173,6;0
0;0;1,41;Нет;Бесплатный;CC;84;Женский;Одинокий;0;50290,7;1
18,88;0;96,3;Нет;Бесплатный;CH;79;Мужской;Женат;1;37571,1;0
0;0;1,22;Нет;Бюджетный;CC;92;Женский;Одинокий;0;51611,3;1
18,25;0;47,45;Нет;Бесплатный;Auto;25;Мужской;Женат;0;4592,8;1
25,31;0;51,62;Да;Бюджетный;CC;94;Женский;Женат;2;38925,5;0
21,69;3,46;17,38;Нет;Бесплатный;CC;93;Мужской;Женат;1;76511,3;1
11,85;0;176,49;Нет;Бюджетный;CC;71;Женский;Одинокий;2;4581,9;1
11,31;0;71,5;Да;Бюджетный;CH;75;Женский;Одинокий;1;57952,6;1
12,34;0;80,92;Нет;Бюджетный;CH;91;Женский;Одинокий;2;69984,1;1
0;0;1,31;Нет;Бюджетный;Auto;64;Женский;Женат;1;1433,72;1
21,91;6,71;27;Да;Бюджетный;CC;52;Мужской;Одинокий;0;88413,4;1
22,51;0;5,38;Нет;Бесплатный;CC;61;Мужской;Одинокий;2;88408,2;0
0;0;0,28;Да;Бесплатный;CC;85;Мужской;Одинокий;0;8372,23;1
8,65;0;67,42;Да;Бюджетный;CC;40;Мужской;Одинокий;0;57482,7;0
1,11;0;115,61;Нет;Бесплатный;CC;94;Женский;Одинокий;1;91346,9;0
0;0;3,33;Да;Бюджетный;CC;36;Женский;Одинокий;1;94083,3;0
10,88;0;47,66;Да;Бюджетный;CC;94;Женский;Одинокий;2;49724,1;1
21,44;0;10,44;Нет;Бюджетный;CC;31;Мужской;Женат;0;15865;0
3,04;0;42,92;Нет;Бесплатный;CC;54;Женский;Женат;1;40027,6;1
9,65;0;108,82;Да;Бесплатный;CH;58;Женский;Женат;2;81711,9;1
29,06;0,3;65,36;Нет;Бюджетный;CH;97;Мужской;Женат;0;39383,4;0
16,19;0;12,12;Да;Бюджетный;CC;75;Женский;Женат;2;11434,6;1
9,57;0;10,47;Нет;Бюджетный;CH;23;Женский;Женат;0;869,57;1
0;0;0,93;Нет;Бесплатный;CC;41;Мужской;Женат;0;2645,1;1
11,97;0;25,59;Нет;Бесплатный;CC;66;Мужской;Женат;2;76161,4;0
14,7;0;17,87;Да;Бюджетный;Auto;30;Женский;Одинокий;1;73334,3;0
23,3;0;291,73;Да;Бесплатный;CC;71;Женский;Одинокий;0;61453,1;1
15,42;0,39;150,51;Нет;Бесплатный;Auto;85;Мужской;Женат;1;58310,2;0
24,87;0;29,22;Нет;Бесплатный;CC;37;Мужской;Одинокий;0;83378,3;0
5,02;0;29,8;Нет;Бюджетный;CC;20;Мужской;Одинокий;2;9431,04;1
10,77;0;64,62;Нет;Бесплатный;CC;94;Женский;Женат;2;37742;0
26,5;0;31,08;Да;Бесплатный;CC;81;Мужской;Одинокий;1;3968,54;0
0;0;4,09;Нет;Бюджетный;CH;88;Женский;Женат;1;36970,2;1
14,15;0;108,43;Да;Бесплатный;Auto;39;Женский;Одинокий;0;16829,6;0
18,91;0;23,29;Нет;Бесплатный;CC;39;Женский;Одинокий;1;46638,5;0
17,46;0;12,45;Нет;Бесплатный;CH;82;Мужской;Одинокий;0;37498,2;0
14,57;0;38,23;Нет;Бюджетный;CH;25;Мужской;Одинокий;2;56861,8;0
0;0;4,09;Нет;Бюджетный;CH;88;Женский;Женат;1;36970,2;1
7,19;0;187,51;Да;Бесплатный;CC;61;Мужской;Женат;2;53619,2;0
5,64;0;25,86;Нет;Бесплатный;CC;18;Женский;Женат;1;97220,7;0
18,23;0;23,52;Да;Бюджетный;Auto;59;Мужской;Женат;2;35119,1;0
24,42;0;104,95;Нет;Бесплатный;CC;83;Мужской;Женат;2;85753,4;0
16,9;0;11,52;Нет;Бюджетный;CC;53;Мужской;Одинокий;2;21242,8;0
26,86;0;213,18;Нет;Бесплатный;CC;86;Мужской;Женат;2;78801,2;0
11,02;0;9,26;Нет;Бюджетный;CC;92;Мужской;Женат;1;95020,4;0
19,89;9,58;19,21;Нет;Бюджетный;CH;75;Женский;Женат;2;25738,4;1
6,19;9,16;105,3;Нет;Бюджетный;Auto;40;Женский;Женат;0;15980,1;1
22,49;0;151,61;Да;Бесплатный;Auto;56;Мужской;Женат;2;85275;0
10,44;0;39,96;Нет;Бесплатный;CC;47;Женский;Женат;1;53298,7;1
17,52;0;47,51;Нет;Бюджетный;CH;43;Мужской;Одинокий;2;57976,7;0
16,35;0;15,25;Нет;Бесплатный;CC;58;Мужской;Женат;0;64789,8;0
0;0;4,33;Да;Бюджетный;CH;28;Женский;Женат;0;48631,3;1
0;0;0,36;Нет;Бюджетный;CC;25;Мужской;Женат;0;4545,11;1
24,18;0;33,47;Нет;Бюджетный;CC;48;Женский;Женат;0;24737,8;0
11,45;0;42,86;Нет;Бесплатный;Auto;69;Мужской;Женат;2;30901,3;0
21,32;0;7,55;Нет;Бесплатный;CC;30;Женский;Женат;2;16948,8;0
13,18;0;18,39;Да;Бюджетный;CH;64;Женский;Одинокий;1;45495;1
0;0;2,14;Нет;Бесплатный;Auto;58;Мужской;Одинокий;2;17371;0
16,44;0;77,76;Да;Бюджетный;CC;74;Женский;Женат;2;87844,8;1
0;0;0,62;Нет;Бесплатный;CC;84;Женский;Одинокий;0;77462;1
7,43;0;89,51;Нет;Бюджетный;CH;74;Мужской;Женат;1;60015,1;0
0;0;2,52;Да;Бесплатный;CC;71;Мужской;Женат;0;64882;0
20,06;0;21,47;Нет;Бюджетный;Auto;78;Мужской;Женат;0;84269;0
16,16;0;88,1;Нет;Бесплатный;CC;31;Женский;Одинокий;2;85401,7;0
27,09;0;39,74;Нет;Бюджетный;CC;35;Женский;Женат;0;77680;0
12,56;0;53,44;Нет;Бюджетный;CC;36;Мужской;Одинокий;1;35381,6;0
27,34;0;75,28;Нет;Бюджетный;CH;88;Мужской;Женат;2;71686,2;0
1,91;0;25,96;Нет;Бесплатный;CC;86;Женский;Одинокий;0;69350,5;0
23,5;4,92;59,85;Нет;Бесплатный;CC;21;Женский;Женат;0;64236,8;1
12,54;0;311,29;Нет;Бюджетный;CC;21;Женский;Одинокий;0;45612,9;0
14,21;0;43,02;Нет;Бесплатный;CC;38;Женский;Женат;0;56518,4;0
16,37;0,05;49,19;Нет;Бюджетный;CC;48;Мужской;Одинокий;1;98360,6;0
2,16;0;227;Да;Бесплатный;CC;41;Женский;Женат;1;47916,3;1
23,17;0;87,4;Да;Бюджетный;CC;21;Женский;Одинокий;2;21709,7;1
25,56;0;53,2;Нет;Бесплатный;CH;26;Мужской;Одинокий;0;34129,2;1
4,64;1,77;68,63;Нет;Бесплатный;CC;77;Женский;Женат;0;39516,3;1
17,73;0;5,43;Нет;Бюджетный;CC;45;Женский;Женат;0;41947,8;0
23,95;0;17,89;Да;Бюджетный;CC;80;Женский;Одинокий;2;47893,1;1
15,84;0;27,13;Нет;Бюджетный;Auto;79;Мужской;Одинокий;1;67137,7;0
23,71;0;17,41;Да;Бесплатный;Auto;59;Мужской;Женат;2;40637,4;0
18,03;0;57,29;Да;Бесплатный;CC;71;Мужской;Женат;2;36439,8;0
19,96;9,9;101,09;Да;Бюджетный;CC;66;Мужской;Одинокий;0;57122,2;1
2,74;0;180,97;Нет;Бюджетный;CC;54;Мужской;Женат;2;93476,6;0
8,65;0;69,93;Нет;Бюджетный;CC;43;Женский;Одинокий;1;53989,3;1
21,91;6,71;27;Да;Бюджетный;CC;52;Мужской;Одинокий;0;88413,4;1
20,21;0;7,26;Да;Бюджетный;CC;23;Мужской;Одинокий;1;84217,7;0
14,79;0;36,68;Да;Бесплатный;CC;68;Женский;Женат;1;97318,6;1
3,16;0;105,56;Нет;Бюджетный;CC;32;Женский;Женат;2;82258,2;0
0;0;1,07;Нет;Бесплатный;CC;78;Женский;Одинокий;2;74392,1;0
13,72;0;13,35;Да;Бюджетный;Auto;72;Мужской;Одинокий;0;21079,2;0
17,22;0;31,56;Да;Бюджетный;CH;55;Женский;Женат;0;91708,4;0
28,24;0;36,96;Нет;Бюджетный;CH;77;Женский;Женат;0;17021,6;1
29,27;6,33;109,86;Нет;Бесплатный;CH;29;Мужской;Одинокий;0;18861,6;1
15,14;0;23,12;Нет;Бесплатный;CC;62;Женский;Одинокий;0;69977,3;1
0,64;0;121,18;Нет;Бесплатный;CC;29;Мужской;Одинокий;0;94179,1;0
10,9;9,28;27,02;Да;Бюджетный;CH;47;Женский;Женат;1;57611,4;1
0;0;1,48;Да;Бесплатный;CC;53;Женский;Одинокий;1;23526,2;1
23,12;6,25;57,03;Да;Бесплатный;CC;86;Женский;Одинокий;1;31639,2;1
0;0;1,18;Да;Бюджетный;CC;79;Мужской;Одинокий;2;89566,2;1
16,25;4,68;57,36;Нет;Бюджетный;CH;22;Мужской;Женат;2;65129;0
7,39;0;6,8;Нет;Бесплатный;CC;52;Женский;Одинокий;0;52963,3;1
14,47;0;69,3;Нет;Бесплатный;CC;48;Мужской;Женат;0;58764,7;0
8,81;0;9,29;Да;Бюджетный;Auto;31;Женский;Одинокий;0;41856,2;0
15,81;3,05;45,12;Нет;Бесплатный;CC;35;Мужской;Женат;2;18345,3;1
17,71;8,32;17,18;Нет;Бюджетный;CC;73;Женский;Женат;1;84601,4;1
23,26;0;19,19;Да;Бесплатный;CC;26;Мужской;Одинокий;2;14785,7;1
17,48;0;23,77;Нет;Бюджетный;CC;49;Женский;Женат;1;97841,7;1
17,62;0;71,03;Нет;Бесплатный;CC;28;Мужской;Одинокий;2;88063,2;0
0;0;3,37;Да;Бюджетный;CH;59;Женский;Женат;2;36660,9;1
18,35;0;50,12;Нет;Бюджетный;CC;80;Мужской;Одинокий;1;13141,5;0
25,29;0;46,73;Нет;Бесплатный;CH;84;Женский;Женат;0;87840,6;1
2,86;0;75,73;Нет;Бюджетный;Auto;48;Женский;Женат;0;98129;1
0;0;4,74;Нет;Бесплатный;CH;81;Мужской;Одинокий;2;15669,3;1
2,77;0;9,36;Нет;Бюджетный;CC;45;Мужской;Женат;0;70239,8;0
11,03;0;34,28;Нет;Бюджетный;CC;87;Женский;Одинокий;2;3776,12;1
6,12;0;90,28;Нет;Бесплатный;CC;50;Мужской;Женат;2;94902,6;0
22,54;0;25,38;Нет;Бесплатный;Auto;67;Мужской;Женат;0;78319,3;0
24,93;9,13;12,8;Нет;Бесплатный;CC;71;Женский;Женат;2;80844,5;1
0;0;4,01;Нет;Бесплатный;Auto;27;Женский;Одинокий;2;3353,28;1
21,54;0;12,13;Да;Бесплатный;CC;26;Женский;Женат;1;68200;0
