Customer Lifetime Value;Income;Monthly Premium Auto;Months Since Last Claim;Months Since Policy Inception;Number of Open Complaints;Number of Policies;Response
23594.6802;76358;66;25;3;0;2;1
6005.847375;13528;86;21;35;0;3;1
5028.839465;0;67;21;85;0;8;0
3409.677392;85023;85;4;69;0;1;0
4348.139173;0;62;20;9;0;7;0
8337.194193;74460;69;3;25;0;2;0
2346.675378;22932;62;2;97;0;1;0
4991.035369;54189;62;11;84;0;3;0
2879.505701;42247;74;4;52;0;1;0
3482.038245;0;96;31;85;0;1;0
8216.391903;0;117;3;33;0;9;0
3155.45562;36706;80;19;67;0;1;0
5292.202092;67899;66;5;31;1;6;0
6553.943457;0;61;4;68;0;2;0
7618.442045;41900;63;0;34;0;2;0
24610.78085;72786;76;10;9;0;2;0
3142.81161;60108;78;0;63;0;1;0
32021.40422;31433;100;5;23;0;2;0
5096.700181;27940;65;21;3;1;4;0
4889.609695;51246;122;4;89;0;1;0
5112.570311;56587;65;4;88;1;6;0
2725.322949;45025;69;35;85;1;1;0
9780.852337;0;132;13;47;0;3;0
15042.57658;22799;190;10;75;0;6;0
5308.291752;82601;66;9;38;0;3;0
19160.98994;22705;239;19;59;0;7;1
3324.551776;0;92;13;17;0;1;0
3791.549972;41212;95;13;27;0;1;0
7600.034998;0;70;3;94;0;2;0
6950.100195;21687;88;10;68;0;8;0
4605.036646;22571;63;29;51;0;9;1
5864.381825;72032;72;10;73;0;4;0
15374.18296;42570;128;5;52;0;2;0
3230.576665;62873;81;0;41;0;1;1
9294.54951;21370;77;1;35;0;2;0
2504.871709;66081;64;31;92;1;1;0
7081.690974;93854;87;18;41;0;9;0
9560.049227;19429;122;18;21;0;9;0
6756.062791;46879;86;3;62;2;3;0
5290.666331;36791;68;26;62;0;3;0
8391.133455;40211;106;5;98;2;6;0
21151.2328;48642;77;23;69;0;2;0
9264.32766;69063;115;12;65;0;3;0
2853.600347;87455;71;10;46;0;1;0
6245.443568;80101;79;16;8;0;3;0
2129.063055;0;61;13;81;1;1;0
14789.61805;51817;129;20;78;4;2;0
5324.38786;31561;68;8;62;0;7;0
2862.729074;64640;73;5;94;2;1;0
8614.686004;64220;107;3;86;0;7;0
4931.503095;33580;62;17;77;0;3;0
4642.020128;0;64;10;15;0;5;0
21423.63723;0;65;9;31;0;2;1
4858.067125;0;67;0;79;0;3;0
5261.101863;43318;66;35;28;0;5;0
3274.037562;83869;81;10;23;0;1;0
6134.38779;43875;78;18;33;0;5;0
3690.698916;59016;92;3;65;0;1;0
2776.772734;70793;69;32;1;0;1;0
10972.06778;24164;137;2;40;0;5;1
4177.666255;29133;104;27;76;0;1;0
5838.89915;81082;73;5;85;0;4;1
6462.22199;0;65;17;41;0;2;0
5109.50079;21277;66;1;42;0;9;0
8278.716567;16924;226;23;69;0;1;0
8682.234653;10540;115;33;76;0;3;0
9415.901707;0;133;4;58;0;3;0
3230.576665;62873;81;0;41;0;1;1
17019.1929;98623;211;17;69;0;9;0
2647.519741;37876;69;13;15;0;1;1
12883.11573;77469;109;2;98;1;2;0
20930.05217;30535;66;22;18;0;2;0
4814.350556;0;67;17;4;0;4;0
4836.892172;39310;61;5;89;0;3;0
18745.39592;27229;99;20;9;0;2;0
17367.52612;41418;112;17;80;0;2;0
9012.922138;67840;112;34;56;0;5;0
5871.607022;0;80;24;20;0;7;0
5926.729379;23091;96;28;90;5;5;1
5453.709172;69468;67;2;3;0;3;0
9106.867749;74143;114;1;61;0;6;0
5013.136429;65165;126;14;18;1;1;0
6672.05628;50537;165;10;35;0;1;0
6521.368813;72608;82;26;19;3;8;1
13024.22378;26312;110;29;19;1;2;0
2748.800067;56900;68;11;34;0;1;0
2803.59608;60707;70;2;24;0;1;0
7231.000788;67276;61;7;74;0;2;0
8329.286254;30865;104;33;31;0;7;0
4626.801093;79487;114;20;87;0;1;1
6265.343299;0;84;18;25;1;4;1
4504.16329;0;62;18;75;0;3;0
11533.47722;41098;96;3;15;0;2;0
5349.996572;89158;67;34;71;0;6;0
2855.687705;99612;70;14;20;0;1;0
6601.611299;0;194;22;79;0;1;0
3470.177816;94885;86;18;10;3;1;0
5895.106386;78352;74;33;3;0;7;0
5065.935608;43460;63;4;18;0;3;0
41787.90343;46587;119;34;74;2;2;1
4882.286714;21236;123;3;12;0;1;0
3837.615029;0;106;15;30;0;1;0
2154.073997;0;65;11;52;0;1;0
5049.118385;0;68;35;65;0;7;0
13869.92705;28432;118;1;59;0;2;1
5213.3743;65167;131;22;85;0;1;0
4911.115538;33700;62;26;72;0;3;0
7751.855026;0;105;14;21;0;7;0
25464.82059;13663;97;1;66;0;2;1
9472.956706;0;131;4;49;0;9;0
5926.957452;0;84;19;26;2;4;0
8470.043225;0;82;1;13;0;2;0
8675.993821;65933;108;23;16;0;5;0
18205.67367;0;128;11;57;0;2;0
2618.326183;28663;66;23;34;0;1;0
3349.639274;78092;84;34;13;0;1;0
5979.724161;57693;76;16;56;0;3;1
16301.9676;19614;85;21;32;0;2;1
7882.987485;23235;99;28;71;0;4;0
7748.811;79528;64;2;39;0;2;0
15860.03591;0;136;10;41;0;2;0
2279.696801;23253;61;20;49;0;1;0
15272.79977;40571;100;19;56;2;2;0
5498.753121;60668;138;18;92;0;1;0
5743.403321;61776;73;9;61;3;6;0
3942.917284;38820;99;29;59;0;1;0
2503.603127;47285;63;7;3;0;1;0
4558.592305;0;62;13;21;0;8;0
67907.2705;78310;192;34;18;1;2;0
2396.672304;26222;62;23;18;0;1;0
5568.947534;0;79;21;53;1;7;1
7334.517166;83926;181;31;88;0;1;0
7150.111338;24124;91;24;52;0;3;0
12023.75062;28879;106;6;9;0;2;0
4018.88493;0;112;26;27;0;1;0
4770.550911;12964;65;2;37;0;4;1
29297.33082;0;115;22;65;0;2;0
27929.96441;88105;86;5;26;0;2;0
2899.922473;66524;74;15;8;4;1;0
2331.325089;27398;68;4;39;1;1;0
8561.561976;37759;108;9;51;0;5;0
11280.72641;45743;96;15;81;0;2;0
2764.024716;54183;70;1;91;0;1;0
2580.849899;46900;66;13;59;0;1;1
10856.01489;59803;90;21;0;0;2;0
4150.836913;53787;104;20;77;0;1;0
16979.79757;35095;73;25;56;0;2;1
5028.739297;0;67;21;60;0;5;0
64618.75715;0;217;14;40;1;2;0
41103.24183;30845;116;3;89;1;2;0
22658.53652;23665;67;19;50;0;2;1
7013.436657;92107;88;7;38;0;5;0
8658.863813;62464;109;23;45;0;4;1
5214.342348;69991;65;27;44;0;7;0
4334.064096;23904;123;1;67;3;1;1
3731.504584;0;96;31;34;0;1;1
22242.51659;83894;110;6;46;0;2;0
12280.76661;88340;102;16;1;0;2;1
13024.13012;0;125;6;61;0;2;1
7488.785177;39602;64;15;59;0;2;0
2300.691547;25905;63;21;12;0;1;1
30081.36783;24626;108;19;3;0;2;0
3745.374656;59732;94;0;54;0;1;0
13246.56841;36898;169;14;36;1;3;0
5008.275979;92864;123;13;60;0;1;0
2396.219292;0;66;6;71;2;1;1
5146.898635;93752;64;34;24;0;3;0
6540.204626;21156;89;2;32;0;8;0
7159.806745;67206;90;9;69;0;9;0
6087.302608;85654;76;8;46;0;3;0
9772.736775;59325;83;20;76;0;2;0
6005.847375;13528;86;21;35;0;3;1
6811.576281;0;63;0;88;1;2;0
16350.13061;0;165;12;82;1;2;0
3580.261881;75333;90;15;44;1;1;0
5821.128509;61108;72;27;84;0;6;0
2839.56968;27083;73;15;58;1;1;0
10097.19837;68997;63;3;26;0;2;0
2674.227315;33451;67;0;1;0;1;0
4515.445404;21500;115;14;44;0;1;0
7998.347343;26487;112;0;82;0;3;0
2809.766683;74713;70;20;67;0;1;0
4748.794301;0;70;8;74;0;3;0
5272.518472;85607;66;26;1;0;3;0
6712.294021;44891;83;12;75;0;6;0
8188.976576;89061;103;19;88;0;3;0
14429.89284;0;198;4;31;0;9;0
4376.363592;63774;111;18;63;0;1;1
3713.803592;93308;92;20;56;0;1;0
7590.050089;10375;66;10;95;0;2;0
2795.735679;85950;69;5;61;0;1;0
8640.753192;33402;109;7;66;0;4;0
2624.896858;18129;71;23;59;0;1;0
4815.020779;0;66;29;58;0;8;0
4460.418492;0;65;24;45;1;4;0
6047.02516;20396;76;15;60;1;4;1
8221.870429;13376;108;13;75;0;4;0
6798.272436;32517;94;11;53;3;3;0
12817.41348;28651;67;4;25;0;2;0
5219.886414;64964;66;9;84;0;5;0
6140.242989;34112;77;32;68;0;6;0
3756.63877;0;108;32;49;3;1;0
7356.559341;81145;92;34;92;0;8;0
32725.2974;39894;134;23;87;0;2;0
7057.463184;52447;90;5;57;0;7;0
11005.02349;0;69;31;69;2;2;0
5563.771927;35398;71;26;41;0;7;0
7451.479991;26239;65;11;39;0;2;0
5181.054467;0;70;4;64;0;7;0
12584.00638;83013;103;2;75;0;2;0
13057.01188;0;190;9;67;0;7;0
17776.82267;86205;223;8;67;0;8;0
2757.383982;50414;69;25;34;0;1;0
7535.42519;37496;65;1;36;0;2;0
2826.804029;24224;71;7;64;0;1;0
7326.544855;62338;92;9;61;0;4;0
6633.137616;63483;83;4;84;0;3;0
2485.886754;0;70;24;58;0;1;0
8598.185237;38113;73;4;34;0;2;0
8586.801328;38676;72;24;33;0;2;0
2417.777032;20200;65;3;51;3;1;0
2693.663643;29038;69;14;61;0;1;0
7179.22522;23179;91;11;79;0;9;0
10629.33736;56598;88;29;29;0;2;0
2710.918992;0;76;11;38;0;1;0
7724.052993;46988;195;8;69;0;1;0
3508.569533;20978;98;19;96;1;1;1
2241.108638;0;63;5;7;0;1;0
33279.77231;59130;117;21;7;0;2;0
5348.30258;31572;70;14;95;3;3;0
5251.152281;0;72;21;65;0;3;0
4686.807406;32646;119;25;84;0;1;0
7148.331333;51791;181;10;46;1;1;0
5028.575209;70828;62;8;18;0;4;0
2415.415525;40903;61;12;5;0;1;0
7545.548643;0;106;19;67;1;3;0
5264.425866;24031;66;32;37;0;3;0
4474.48438;84927;112;27;83;0;1;0
21578.86035;0;72;20;11;0;2;0
2902.622439;23893;73;19;21;0;1;0
10876.4794;71255;138;28;16;0;4;0
4413.285858;37697;112;35;8;0;1;0
12504.49422;33746;106;29;23;0;2;0
7462.926263;70263;93;30;66;0;5;1
4690.793868;43367;118;6;20;0;1;0
2943.045259;0;81;26;23;0;1;0
5003.336664;0;66;12;20;1;4;0
13466.92071;11432;119;11;9;0;2;1
3386.186515;67249;86;25;4;0;1;0
5503.440723;76839;68;12;85;0;3;0
25807.063;71210;214;8;89;1;2;1
4739.34663;49447;119;9;48;2;1;0
15777.88702;98713;65;3;91;0;2;0
2619.865336;26094;67;16;84;0;1;0
15445.66166;26990;65;9;60;1;2;0
3355.528168;46644;84;34;19;0;1;0
2874.08847;33462;72;12;9;0;1;0
2846.645431;66880;71;7;54;0;1;0
23813.52051;88680;66;5;66;0;2;0
5313.467001;0;79;4;78;0;4;0
3730.144916;75132;93;7;33;2;1;0
9031.214859;0;122;15;47;0;9;1
5931.28489;56617;74;18;24;0;3;0
9429.080755;75638;83;6;52;4;2;0
7613.049819;24982;109;20;52;4;7;0
3313.014405;40348;83;6;56;0;1;0
7317.014254;24083;63;22;2;1;2;0
2665.737082;81538;66;3;46;0;1;0
3230.576665;62873;81;0;41;0;1;1
17367.27409;66245;145;22;58;0;2;0
10595.81033;0;102;22;20;0;2;0
5999.380228;26303;165;16;47;0;1;0
17006.00256;58620;71;11;51;0;2;0
3954.344534;18375;103;8;50;0;1;1
3589.372361;30944;92;15;46;0;1;0
7329.777554;59630;185;9;67;0;1;0
7380.570445;53957;184;19;80;0;1;0
7472.672033;44385;97;6;31;0;7;0
8500.12195;0;119;1;58;0;7;0
19357.79964;25561;163;3;25;0;2;0
5846.114411;85956;145;0;85;0;1;0
2231.786517;0;61;26;79;1;1;0
4864.527356;37406;122;23;38;1;1;0
4594.292826;39053;114;5;66;0;1;0
3044.003202;24475;84;11;55;3;1;0
2759.978287;92296;69;4;65;0;1;1
11064.29047;29484;93;19;51;0;2;0
7555.828789;0;114;19;50;0;3;0
7469.557777;48088;94;25;73;0;4;0
4920.492369;21366;63;20;47;0;3;0
12298.6863;17101;113;1;88;0;2;1
4630.363287;0;64;3;59;0;4;0
4636.54647;26802;66;7;43;1;5;1
20467.71796;89025;64;32;10;0;2;0
3792.829528;0;104;23;76;0;1;0
17526.17908;52228;220;29;72;1;8;0
4715.469193;0;126;13;91;0;1;0
2288.763508;0;63;11;30;0;1;0
5670.132321;83086;71;1;43;3;3;0
7228.993348;53214;91;21;76;0;3;0
11009.13049;51643;283;16;43;0;1;1
5639.941974;73168;70;21;50;0;3;1
11196.46002;0;298;26;94;0;1;0
12840.43291;0;90;1;94;0;2;0
8828.380695;61246;110;24;21;0;3;0
13268.79263;32762;112;26;74;0;2;0
3728.874098;0;69;21;54;5;3;0
4983.114656;0;133;9;85;0;1;0
13727.79972;0;126;12;4;0;2;1
8343.751519;64127;71;31;19;0;2;0
7191.831645;0;67;9;54;0;2;0
13759.14695;16794;96;7;31;0;2;0
9788.713108;31930;83;19;30;0;2;0
3360.44356;74918;85;13;74;0;1;0
4887.794108;70742;124;3;64;1;1;0
7582.113842;64801;64;23;19;0;2;1
2516.213745;48829;64;23;70;1;1;0
3571.34607;73853;89;7;35;0;1;0
9868.595441;0;99;25;23;0;2;0
5375.821564;66844;70;11;80;4;5;0
4254.620669;11904;61;34;11;2;3;1
3061.052283;56869;83;25;34;3;1;0
2414.770722;0;67;3;54;0;1;0
4526.52638;0;68;20;44;1;7;0
5635.294733;59325;71;13;75;0;3;0
8254.698836;0;115;19;60;0;9;0
7320.070571;0;112;30;29;1;3;0
3933.813993;25927;103;6;20;0;1;1
2433.089468;0;71;31;79;0;1;0
5706.955563;83073;71;15;46;0;3;0
2585.444463;0;73;14;36;2;1;0
2659.70565;0;87;4;4;3;1;1
5310.861767;0;72;17;11;1;3;0
5874.820212;35301;74;23;68;0;7;0
8579.889155;21829;111;6;59;0;3;0
8903.966435;15142;116;7;5;0;3;0
8149.769437;0;71;28;76;0;2;0
2570.162134;58498;67;6;1;3;1;0
2585.56013;64592;64;12;57;0;1;0
2844.849804;80306;71;11;12;0;1;0
4633.550875;29105;117;28;31;0;1;0
6678.899026;47137;84;5;11;0;5;0
2222.865016;0;62;5;54;0;1;0
8522.759016;0;109;19;2;0;3;0
25082.1789;0;100;27;58;0;2;0
3479.260311;66711;86;25;92;0;1;0
7851.582939;48943;65;17;50;0;2;0
2509.508795;0;71;20;48;0;1;0
2854.26694;34807;73;8;90;0;1;0
8879.790017;52583;113;12;59;0;7;1
8392.618913;0;111;6;51;0;4;0
5279.478432;92589;65;29;20;0;9;0
8272.330818;96689;103;34;80;0;5;0
7662.429999;0;73;28;19;0;2;0
4899.977003;76594;122;26;9;1;1;0
4508.862933;83777;112;18;74;0;1;0
3094.320237;20954;78;15;27;0;1;0
4383.150505;84491;110;0;0;0;1;0
2530.705137;89451;63;11;2;0;1;1
8291.659086;85132;106;0;60;5;3;0
8164.31273;11193;114;2;88;0;6;0
2337.35182;28806;61;13;90;0;1;0
9002.409572;76184;111;23;19;0;3;0
5389.499465;66429;136;35;93;0;1;1
2721.585434;43278;68;10;10;0;1;0
6005.847375;13528;86;21;35;0;3;1
5555.830205;74015;72;12;61;0;6;1
5470.060561;54507;138;20;11;0;1;1
15610.90065;0;119;3;52;5;2;0
2616.613903;72302;66;6;27;0;1;1
4681.52815;14606;72;2;94;5;4;0
4890.1093;0;68;21;59;0;7;0
7457.344801;43406;187;6;49;0;1;0
22185.88045;60426;62;0;97;0;2;0
5305.087084;26334;71;9;94;0;3;0
9470.624437;22514;80;22;96;0;2;0
3548.148767;76114;88;6;97;0;1;0
2451.535793;48791;62;27;0;3;1;0
8652.652451;65605;111;2;72;2;7;0
2535.223185;69259;63;3;30;0;1;0
4314.065657;0;64;16;42;1;5;0
6731.050335;0;62;0;5;0;2;0
7779.588181;90969;65;7;22;0;2;0
2805.286098;50180;77;30;93;3;1;0
5251.968272;41991;67;14;75;0;3;0
8044.872393;71391;67;29;39;0;2;1
4250.282624;0;61;17;1;1;7;1
13891.67638;70725;70;2;0;0;2;0
2725.356404;36650;69;2;70;1;1;1
4779.893422;54194;119;9;90;1;1;0
4808.957973;23554;61;12;17;0;6;0
8658.863813;62464;109;23;45;0;4;1
9215.541928;71888;115;14;33;0;4;0
5068.426258;80846;65;9;32;0;9;0
4879.713235;0;67;7;84;0;5;0
13466.92071;11432;119;11;9;0;2;1
13306.18451;39017;170;10;4;2;3;0
7350.182328;0;108;7;54;0;4;0
4822.436037;73769;61;24;84;0;6;0
3554.845264;58557;88;4;83;0;1;1
3135.579831;0;91;12;6;0;1;0
57520.50151;48367;161;10;34;0;2;0
2515.411468;39718;65;1;55;2;1;0
7247.495684;0;96;31;64;1;3;0
4878.950256;43358;61;2;83;0;6;0
2971.919417;83873;76;5;36;1;1;0
11302.60169;22361;95;15;42;0;2;0
7996.597066;70061;99;2;57;0;3;0
7411.813055;0;73;6;19;0;2;0
3179.474225;65742;79;6;0;0;1;0
22658.53652;23665;67;19;50;0;2;1
3774.861293;66457;95;2;76;0;1;0
8224.770259;82634;104;8;74;0;3;0
2563.582441;0;69;11;60;0;1;0
2393.915369;0;70;24;10;0;1;1
2453.570794;29735;69;3;92;0;1;1
5143.878519;61417;65;6;35;0;7;0
7378.510732;0;105;3;12;0;4;0
2574.198807;43846;65;16;33;1;1;0
22315.05787;0;67;33;54;0;2;0
2430.484375;33775;61;24;95;0;1;0
6160.999344;96988;77;1;60;0;3;0
7912.132168;0;114;26;34;0;7;0
5534.821886;81945;68;19;45;0;9;0
2382.672856;0;65;24;47;0;1;0
6991.248087;19019;186;7;46;0;1;0
2885.328202;62579;72;33;53;0;1;0
41787.90343;46587;119;34;74;2;2;0
2848.564466;0;81;26;58;0;1;0
8123.023295;0;78;15;47;0;2;0
9661.103686;0;135;1;98;0;9;0
4488.134688;0;66;1;61;0;9;0
4561.27302;29327;118;26;21;0;1;0
11546.17372;81081;96;32;34;1;2;0
3788.814643;0;106;27;89;0;1;0
13502.63148;57222;112;3;88;1;2;0
8563.968057;91147;107;4;79;0;7;0
2913.475108;76638;73;2;55;1;1;0
7540.584824;29697;64;6;43;0;2;0
6950.532764;0;61;27;90;0;2;0
7255.137772;67352;181;7;80;1;1;0
4334.064096;23904;123;1;67;3;1;0
6307.497245;0;88;16;28;2;7;0
5904.847853;89953;74;3;42;0;3;0
4794.481412;20862;68;1;69;0;9;0
9180.154161;47663;114;35;24;0;8;0
8355.512557;49564;105;8;29;0;5;0
13869.92705;28432;118;1;59;0;2;0
13452.1928;32356;117;11;35;2;2;0
16798.85832;55269;71;32;15;0;2;0
8273.111579;0;116;6;78;0;3;0
7408.836056;76771;95;34;82;1;7;0
4349.30875;75648;108;28;10;0;1;0
4744.967459;20698;68;21;72;5;5;0
17208.05642;29734;63;12;86;0;2;0
8673.587;43963;110;25;59;0;7;0
2497.910013;29465;63;6;9;0;1;0
32069.87526;24851;103;8;99;0;2;0
3312.253233;0;107;2;4;2;1;0
10828.37347;11033;97;27;18;0;2;0
12128.36511;20495;61;7;36;0;2;0
5505.687336;95766;68;17;62;0;5;0
6715.342541;0;65;22;39;0;2;0
2836.677371;61029;72;26;98;0;1;0
3561.595726;0;105;3;30;0;1;0
6552.399896;56188;86;20;52;3;3;0
2833.980142;94812;70;11;40;0;1;0
5099.513147;0;70;28;77;1;3;0
9415.527031;55338;116;25;54;0;7;0
3644.833554;82477;90;1;69;0;1;0
2927.516316;20852;73;8;6;0;1;0
9227.945752;0;82;22;62;0;2;0
3148.42409;0;83;16;75;0;1;0
3063.114594;0;95;14;57;2;1;0
3417.953745;72460;85;9;76;0;1;0
23594.6802;76358;66;25;3;0;2;0
7519.133631;96306;95;12;17;1;6;0
3969.433177;49544;101;3;29;0;1;0
4874.0748;0;68;10;36;0;7;0
7261.615478;0;101;7;19;0;4;0
8005.964669;63357;101;26;42;0;5;0
2996.139865;0;82;9;21;0;1;0
4175.945269;23060;109;13;25;3;1;0
8491.858636;27781;71;33;7;0;2;0
2402.172069;43246;62;19;89;0;1;0
4775.475851;14254;124;21;16;0;1;0
4235.183999;60334;106;5;67;0;1;0
5107.163002;35625;65;10;56;1;3;0
13167.60512;54684;111;13;15;3;2;0
2520.301352;56228;65;4;79;0;1;0
5189.289582;82166;134;9;43;3;1;0
2893.313855;30406;73;29;93;0;1;0
3985.547406;75007;101;1;19;0;1;0
2414.638309;79271;62;24;63;4;1;0
18688.30707;0;76;2;66;0;2;0
16589.71237;59414;140;34;56;0;2;0
23331.829;44719;66;6;55;0;2;0
4699.034135;0;129;14;93;2;1;0
2395.57;21986;63;1;9;0;1;0
8861.482361;58480;113;6;35;1;5;0
8936.823519;37520;74;21;30;0;2;0
7340.496505;50165;62;15;63;0;2;0
26453.93512;42961;83;24;16;0;2;0
6342.473656;86687;80;4;82;0;3;0
6560.815344;0;93;2;88;0;3;0
6687.593818;23772;83;19;25;0;4;0
3681.253483;0;98;23;7;0;1;0
2555.535685;18241;65;17;44;0;1;0
2373.795076;0;65;32;88;0;1;0
2732.652352;86650;69;7;64;2;1;0
4703.71858;0;137;11;73;0;1;0
19259.84494;35973;159;5;97;0;2;0
3844.569357;26262;97;6;59;0;1;0
4683.443348;25187;121;8;79;0;1;0
5174.081063;88081;64;35;94;0;5;0
2655.864573;83460;66;20;18;0;1;0
5615.073509;19949;74;0;99;1;3;0
3161.171297;0;92;16;56;0;1;0
7575.647415;0;109;30;87;0;4;0
3985.398895;77739;98;31;61;0;1;0
9706.375239;23649;122;2;69;0;6;0
7736.654606;68980;98;25;87;0;7;0
4179.488639;60010;103;4;86;0;1;0
5759.011129;30968;74;10;89;1;8;0
4165.396419;0;116;2;97;0;1;0
2632.552578;99841;65;14;30;0;1;0
3885.456401;0;105;3;92;0;1;0
8161.944953;32967;105;16;70;1;4;0
13024.13012;0;125;6;61;0;2;0
14137.23043;31794;119;12;16;0;2;0
3700.678124;36710;94;17;56;0;1;0
5511.033294;36267;69;21;1;0;8;0
5169.49937;12430;73;22;13;0;4;0
6044.020038;93715;74;12;88;0;7;0
4349.30875;75648;108;28;10;0;1;0
9688.129179;24584;66;11;74;0;2;0
5528.212807;36088;72;16;31;0;9;0
7894.5005;21723;104;31;6;0;8;0
5935.815989;63833;73;17;69;0;3;0
4520.339327;0;61;7;1;0;4;0
3219.146148;45892;81;1;49;0;1;0
5935.572179;90263;74;17;36;0;8;0
2322.572562;0;63;8;87;0;1;0
11692.00974;40548;98;7;57;0;2;0
10175.2441;0;99;15;84;0;2;0
2513.971107;50450;63;24;80;0;1;0
2897.779107;0;85;4;45;0;1;0
5515.246935;75963;69;4;23;0;7;0
3469.836978;32714;87;35;48;0;1;0
6907.554242;42790;87;10;74;0;3;0
3647.24611;20694;94;29;89;1;1;0
3265.156348;25820;82;10;69;0;1;0
2514.282096;24744;65;1;0;0;1;0
4462.997006;0;73;35;52;3;5;0
4570.673702;27538;63;10;6;4;3;0
2752.65503;81280;68;6;47;0;1;0
2188.655055;0;67;29;49;1;1;0
2710.149379;0;73;14;66;0;1;0
14754.35923;26486;128;18;5;1;2;0
10759.40004;0;97;12;24;0;2;0
12357.11512;0;182;4;34;0;5;0
5033.390798;68331;63;23;38;0;3;0
2370.618948;0;71;1;66;1;1;0
11236.31135;21636;64;2;24;5;2;0
12476.64759;0;121;7;34;0;2;0
14641.51818;0;133;24;46;0;2;0
4731.844073;0;64;14;92;0;7;0
10620.49148;35601;69;34;15;0;2;0
13478.8;0;198;33;55;1;3;0
8873.201307;28558;119;14;37;4;3;0
5260.921627;60101;66;34;74;0;3;0
2792.009458;22426;76;9;31;1;1;0
10018.66117;30720;139;17;24;4;5;0
7180.270931;34161;186;5;10;3;1;0
3012.039703;42987;77;14;48;0;1;0
4236.814353;0;61;21;13;0;3;0
5283.362834;80928;132;26;27;0;1;0
5395.091602;86640;67;2;25;0;5;0
6913.566525;26714;64;17;7;1;2;0
2619.337376;78618;66;7;56;0;1;0
8390.122077;0;78;22;3;0;2;0
13727.79972;0;126;12;4;0;2;0
4482.015107;62977;115;34;40;0;1;0
2827.55957;0;79;30;25;0;1;0
5584.961718;19724;72;20;49;0;4;0
7568.85152;27558;65;18;48;0;2;0
9664.330983;86054;239;12;11;0;1;0
6480.681366;42846;81;14;42;0;4;0
8707.619537;57107;110;27;84;3;7;0
9048.983447;0;119;9;8;0;3;0
2615.852084;54314;66;13;98;0;1;0
4878.829713;29950;61;0;76;0;4;0
10793.75704;24195;90;32;70;0;2;0
5528.080912;0;73;30;11;0;8;0
4605.87485;47481;116;20;39;0;1;0
8343.412804;63354;106;16;39;0;9;0
13009.24125;57591;66;5;74;0;2;0
7486.019078;0;71;14;62;0;2;0
9547.71004;34919;82;14;99;1;2;0
8110.704417;76879;101;20;44;0;5;0
7379.456823;61584;61;18;93;0;2;0
6612.617859;28792;185;34;20;3;1;0
7452.233634;0;105;27;42;0;4;0
2686.535218;26713;71;22;69;0;1;0
4470.181084;0;129;2;72;0;1;0
10348.01348;34244;87;14;34;2;2;0
11790.49617;25251;66;13;43;0;2;0
4566.123651;0;68;19;53;0;3;0
5905.971667;59848;73;5;98;1;3;0
7492.055949;39815;64;17;68;0;2;0
3427.154407;58840;86;25;44;0;1;0
5181.620895;97131;64;5;80;0;6;0
4686.469674;58089;118;31;83;0;1;0
2710.12066;0;71;7;87;0;1;0
4313.34397;0;126;2;96;2;1;0
4755.36505;21808;119;0;71;0;1;0
36516.0456;89771;114;5;83;0;2;0
7792.067056;36776;65;21;21;0;2;0
2549.998419;31213;65;0;29;0;1;0
7521.282545;0;115;33;0;0;3;0
11510.36033;0;61;11;39;0;2;0
7999.251628;0;107;13;17;0;5;0
7927.182997;32555;68;32;72;0;2;0
21123.1166;0;69;15;9;0;2;0
2453.570794;29735;69;3;92;0;1;0
2981.549197;80590;74;26;3;0;1;0
5110.755667;22565;132;0;20;0;1;0
5351.853544;54817;137;24;28;0;1;0
9015.819465;0;62;26;34;0;2;0
5903.612641;55393;74;15;6;1;3;0
8852.734284;0;83;12;97;0;2;0
13333.38849;75634;110;13;52;0;2;0
8658.863813;62464;109;23;45;0;4;0
4871.15057;72648;61;0;78;0;5;0
5279.198664;77167;66;15;99;0;3;0
6689.022728;56980;84;33;70;0;7;0
5244.550942;27444;66;21;88;0;3;0
6688.857444;57289;86;21;88;0;3;0
8408.308374;84091;105;18;48;0;9;0
2052.948967;0;67;33;21;2;1;0
10592.58753;59590;136;15;67;0;5;0
2913.493264;89672;72;7;92;0;1;0
5243.446345;96535;66;11;85;0;3;0
14191.59699;25575;117;10;41;0;2;0
9426.384787;38910;78;3;78;0;2;0
4521.190551;39426;114;33;12;0;1;0
3579.023825;28304;91;10;30;2;1;0
6285.15476;52210;80;6;74;0;9;0
7844.252972;0;102;20;46;0;3;0
8283.843281;94851;104;6;33;0;3;0
2436.397813;0;67;16;92;0;1;0
2538.62632;18608;71;13;24;0;1;0
7304.395148;41025;92;22;92;0;6;0
32474.76977;71449;102;17;7;0;2;0
6674.455913;92653;83;15;80;1;6;0
33473.34946;33190;106;18;95;0;2;0
6459.640942;24290;82;15;84;0;8;0
4605.036646;22571;63;29;51;0;9;0
5686.743252;26409;71;30;70;0;5;0
6608.165971;21616;93;4;41;0;7;0
7158.530736;36463;92;8;25;0;3;0
10179.71704;14290;271;20;40;0;1;0
5052.381573;34645;69;1;2;3;5;0
5201.357604;67001;131;7;36;0;1;0
8632.783576;96200;107;9;45;0;3;0
7350.930502;69241;93;2;63;0;3;0
7690.159642;55843;64;3;80;0;2;0
8259.1108;20305;76;14;63;1;2;0
2317.282049;0;68;10;81;0;1;0
8929.611119;44329;112;25;58;0;3;0
4854.362069;44279;61;32;7;0;3;0
