Customer Lifetime Value;Coverage;Education;EmploymentStatus;Gender;Income;Monthly Premium Auto;Months Since Last Claim;Months Since Policy Inception;Number of Open Complaints;Number of Policies;Response
12168.74492;Basic;Bachelor;Retired;M;14973;115;2;75;0;2;Yes
5551.589436;Basic;College;Employed;M;46043;70;22;59;0;7;No
4541.26342;Basic;High School or Below;Unemployed;F;0;65;15;85;2;4;No
3096.511217;Extended;College;Employed;F;21604;79;14;28;0;1;Yes
2359.423599;Basic;Bachelor;Disabled;F;19864;63;22;96;0;1;Yes
2468.443101;Basic;Bachelor;Employed;M;65876;63;1;52;1;1;No
25640.24004;Premium;Bachelor;Disabled;F;24695;168;5;83;0;2;No
3567.503755;Basic;Bachelor;Unemployed;M;0;102;28;11;0;1;Yes
6019.92547;Extended;Bachelor;Employed;M;68658;77;7;60;0;8;No
7258.634662;Basic;College;Employed;M;88082;61;10;45;1;2;No
9111.75642;Basic;Bachelor;Employed;F;54751;114;6;50;0;3;No
6369.262355;Extended;High School or Below;Employed;M;34498;83;30;72;0;7;Yes
4425.749642;Basic;College;Employed;M;63597;114;10;31;2;1;No
4950.250892;Basic;High School or Below;Employed;F;27400;63;14;78;1;9;No
4837.926404;Basic;High School or Below;Unemployed;F;0;65;6;89;0;3;No
3891.537785;Basic;College;Employed;M;31409;100;14;39;0;1;No
4872.01638;Basic;Master;Unemployed;M;0;64;1;7;0;7;No
5310.905647;Basic;High School or Below;Employed;F;73102;66;35;46;0;4;No
8704.278179;Basic;Bachelor;Employed;M;38072;113;10;36;1;3;No
2698.010741;Basic;High School or Below;Employed;M;95399;68;1;36;1;1;No
8360.14874;Basic;High School or Below;Employed;M;48521;105;9;89;0;7;No
5316.644499;Basic;Bachelor;Employed;F;45856;67;15;57;0;3;No
3733.034622;Extended;College;Employed;F;21542;97;13;21;0;1;No
5407.745153;Basic;Bachelor;Disabled;F;22555;70;1;62;0;3;No
5297.673655;Basic;Bachelor;Employed;F;33832;67;22;47;1;9;No
3873.647046;Basic;College;Retired;M;28142;105;18;50;0;1;Yes
6508.759916;Extended;Bachelor;Employed;M;60188;84;15;49;3;4;No
4834.397455;Basic;Bachelor;Disabled;M;11698;65;4;38;0;3;No
2927.216278;Basic;Master;Employed;F;76850;72;8;84;0;1;No
5924.667902;Basic;High School or Below;Employed;M;78387;74;5;1;0;6;No
15262.95878;Extended;Bachelor;Employed;M;80757;128;9;14;0;2;No
2541.627614;Basic;Master;Employed;F;23692;65;26;27;2;1;No
4904.894731;Extended;College;Retired;F;12902;139;3;51;0;1;Yes
2434.004911;Basic;Bachelor;Employed;F;23033;62;5;9;0;1;No
5586.965345;Basic;College;Disabled;F;19280;72;4;39;0;6;No
26197.41498;Basic;High School or Below;Disabled;F;18495;113;10;15;0;2;Yes
2609.877842;Basic;High School or Below;Employed;M;30825;68;15;21;0;1;No
3265.156348;Extended;Bachelor;Employed;F;25820;82;10;69;0;1;Yes
17435.68167;Basic;Bachelor;Employed;F;54105;73;22;15;2;2;No
9080.604474;Basic;High School or Below;Employed;M;69853;114;15;42;2;3;No
4637.034667;Premium;Bachelor;Employed;M;97017;115;33;60;1;1;No
2615.304467;Basic;Bachelor;Employed;F;24914;66;6;90;0;1;No
7019.177186;Basic;College;Retired;M;26806;63;32;19;0;2;Yes
12052.98409;Premium;High School or Below;Employed;F;25419;101;13;18;0;2;No
2647.519741;Basic;College;Employed;M;37876;69;13;15;0;1;Yes
15956.02945;Extended;High School or Below;Employed;M;36354;202;34;28;0;9;No
5039.389325;Basic;Bachelor;Unemployed;F;0;74;3;10;0;4;No
5583.830065;Basic;College;Employed;F;32403;71;31;47;0;9;No
5074.841142;Basic;High School or Below;Employed;M;51659;64;19;37;0;3;No
12045.67286;Extended;Bachelor;Employed;F;55805;99;16;30;0;2;No
2727.082424;Basic;Bachelor;Employed;F;29286;69;5;20;1;1;No
55277.44589;Basic;High School or Below;Employed;F;40740;198;19;60;0;2;No
5080.23973;Basic;Bachelor;Employed;M;70784;64;0;93;0;7;No
5838.133617;Basic;College;Employed;F;55419;72;31;45;0;9;No
27666.30052;Extended;High School or Below;Employed;F;61886;87;3;49;0;2;No
2676.948677;Basic;Master;Unemployed;M;0;71;17;6;0;1;No
5330.593183;Extended;High School or Below;Employed;M;84240;132;10;51;0;1;No
6305.925101;Basic;High School or Below;Unemployed;M;0;65;3;91;2;2;No
4746.759537;Premium;College;Employed;F;54050;119;5;15;0;1;No
3423.973171;Extended;College;Disabled;F;29958;90;8;77;0;1;No
6610.048274;Extended;Master;Employed;F;23616;83;8;68;0;7;No
8044.872393;Basic;Bachelor;Employed;M;71391;67;29;39;0;2;Yes
4314.174392;Basic;High School or Below;Employed;M;33488;110;7;61;0;1;No
6715.294284;Extended;High School or Below;Unemployed;M;0;92;4;64;0;9;No
17646.72772;Basic;College;Employed;F;36900;61;21;28;3;2;No
41855.17315;Extended;High School or Below;Employed;M;28311;134;7;70;0;2;No
6620.444259;Extended;High School or Below;Employed;M;25075;86;0;25;0;3;No
4078.290374;Premium;Bachelor;Employed;M;57031;104;16;10;1;1;No
8382.478392;Basic;Bachelor;Employed;M;25998;71;16;38;0;2;Yes
4807.002259;Basic;College;Unemployed;F;0;69;4;69;0;9;No
4858.116042;Extended;College;Employed;F;21685;127;0;70;0;1;No
7240.662339;Extended;Bachelor;Employed;M;32818;93;17;39;0;8;No
2736.53263;Basic;Bachelor;Employed;M;39492;68;12;9;0;1;No
26197.41498;Basic;High School or Below;Disabled;F;18495;113;10;15;0;2;Yes
2336.286633;Basic;College;Disabled;F;21564;61;11;61;0;1;No
2254.931708;Basic;Bachelor;Unemployed;F;0;65;0;51;0;1;No
6376.754915;Extended;Bachelor;Employed;M;27835;81;18;46;0;3;No
2941.828805;Basic;Bachelor;Employed;F;64431;74;19;49;0;1;No
6199.962422;Extended;College;Unemployed;F;0;84;31;61;0;3;No
6846.150323;Extended;Bachelor;Unemployed;F;0;95;13;20;0;5;Yes
14032.59376;Basic;Master;Unemployed;M;0;191;14;94;1;8;No
17569.15979;Basic;College;Employed;M;41463;74;2;78;0;2;No
2448.859093;Basic;High School or Below;Unemployed;M;0;68;35;52;0;1;No
3857.770745;Basic;High School or Below;Unemployed;M;0;110;20;62;0;1;No
4558.972934;Basic;College;Employed;M;37709;116;19;39;0;1;No
16710.83929;Extended;Doctor;Employed;F;73049;139;3;42;0;2;No
3554.845264;Extended;Master;Employed;F;58557;88;4;83;0;1;Yes
4671.416683;Basic;High School or Below;Unemployed;F;0;66;7;66;0;9;No
2909.547713;Basic;High School or Below;Employed;F;88944;72;24;36;0;1;No
13411.31102;Basic;Master;Employed;F;26140;112;11;50;0;2;No
4574.924641;Basic;Master;Employed;M;32906;115;18;17;0;1;No
2771.045031;Basic;College;Employed;F;50071;71;3;32;0;1;Yes
8038.949652;Premium;College;Employed;M;71982;103;29;37;0;4;No
5143.647642;Basic;College;Employed;M;58443;65;24;71;0;6;No
5032.386371;Basic;Bachelor;Employed;M;30735;63;4;43;0;7;No
26197.41498;Basic;High School or Below;Disabled;F;18495;113;10;15;0;2;Yes
4894.986713;Basic;High School or Below;Employed;F;67436;61;6;28;0;4;No
3193.459822;Extended;Master;Employed;M;52653;81;19;42;0;1;No
5096.673223;Basic;Master;Disabled;F;22886;65;9;81;0;3;Yes
7706.956035;Basic;College;Unemployed;F;0;73;3;33;0;2;No
3339.299496;Extended;Bachelor;Employed;F;38821;87;14;64;0;1;No
9575.357152;Extended;College;Unemployed;M;0;134;13;11;0;6;No
3557.196138;Extended;College;Employed;F;39075;89;22;50;0;1;No
3587.359906;Extended;High School or Below;Disabled;M;16049;93;3;8;0;1;No
2360.601748;Basic;High School or Below;Unemployed;F;0;65;14;5;0;1;No
3023.887488;Extended;Doctor;Disabled;M;28383;81;11;20;0;1;No
10926.69497;Premium;High School or Below;Employed;M;29418;274;23;31;0;1;No
5325.724541;Basic;High School or Below;Unemployed;M;0;73;17;44;0;7;Yes
9915.90229;Extended;Bachelor;Employed;M;30604;131;35;76;2;3;No
5017.610845;Basic;College;Employed;F;91804;62;18;32;0;9;No
8625.836992;Basic;High School or Below;Employed;F;50446;74;28;50;4;2;No
8432.519368;Basic;College;Employed;M;87728;70;24;65;0;2;No
2642.932059;Basic;College;Employed;M;58729;68;2;67;2;1;No
3097.915845;Extended;Bachelor;Unemployed;F;0;89;16;59;0;1;No
19837.30548;Basic;Master;Unemployed;F;0;67;22;0;1;2;No
2869.743883;Basic;Bachelor;Employed;M;21234;73;8;23;0;1;No
4927.068115;Basic;Bachelor;Unemployed;M;0;73;30;29;0;3;No
4285.575678;Basic;College;Employed;M;47823;108;26;71;0;1;No
8874.551335;Basic;High School or Below;Employed;F;84731;110;11;32;1;7;No
2578.835541;Basic;High School or Below;Employed;F;59974;65;23;5;0;1;No
6920.999642;Extended;Doctor;Employed;M;67534;87;2;55;2;5;No
2349.957291;Basic;Bachelor;Unemployed;M;0;70;21;5;0;1;No
4027.703503;Basic;High School or Below;Employed;M;27782;103;20;54;0;1;No
8481.310791;Basic;High School or Below;Employed;M;67197;74;29;18;3;2;No
5191.446028;Basic;High School or Below;Employed;M;86451;65;0;99;0;3;No
3572.49065;Extended;Bachelor;Employed;M;56768;92;11;57;0;1;No
4869.240839;Basic;High School or Below;Employed;F;55593;61;13;52;0;3;No
10395.70939;Extended;Bachelor;Unemployed;F;0;95;22;59;0;2;No
5297.918924;Basic;Bachelor;Employed;F;66203;66;15;38;0;8;No
8750.710415;Premium;High School or Below;Employed;F;25806;110;20;43;0;5;No
14941.90379;Basic;Bachelor;Disabled;F;22978;190;8;53;0;4;No
6503.397049;Extended;High School or Below;Disabled;F;22081;84;1;9;0;6;Yes
10110.96161;Extended;College;Employed;F;96506;124;4;22;0;3;No
6459.640843;Extended;High School or Below;Employed;M;23235;82;32;46;0;3;No
2769.252177;Basic;Bachelor;Employed;M;40506;70;14;98;0;1;No
6778.84457;Extended;High School or Below;Unemployed;M;0;96;2;84;0;9;No
4492.518464;Basic;Bachelor;Unemployed;M;0;65;8;81;0;3;No
5733.213979;Basic;High School or Below;Employed;F;79955;71;10;5;0;6;No
3230.576665;Extended;College;Employed;M;62873;81;0;41;0;1;Yes
6314.492009;Extended;Master;Employed;F;66947;78;13;12;0;6;No
6013.73829;Extended;College;Medical Leave;M;25646;83;14;92;1;3;No
2180.084066;Basic;College;Unemployed;F;0;64;14;96;0;1;No
20096.89337;Basic;High School or Below;Employed;F;92766;71;17;15;0;2;Yes
5568.947534;Extended;High School or Below;Unemployed;M;0;79;21;53;1;7;Yes
51426.24815;Basic;College;Employed;F;84650;185;13;39;3;2;No
8079.833042;Basic;High School or Below;Disabled;F;13050;102;1;77;0;6;No
2674.730716;Basic;College;Employed;M;56342;69;12;89;0;1;Yes
12421.86213;Basic;Bachelor;Employed;M;58781;106;31;37;0;2;No
2311.118403;Basic;High School or Below;Unemployed;M;0;68;0;45;0;1;No
10255.80275;Basic;Bachelor;Unemployed;M;0;102;17;77;0;2;No
22103.5072;Basic;College;Unemployed;M;0;102;35;48;0;2;Yes
2962.982516;Basic;College;Employed;F;71809;74;14;3;0;1;No
5764.862315;Basic;Bachelor;Employed;M;40238;73;17;88;1;9;No
4700.421406;Basic;Bachelor;Unemployed;M;0;70;2;33;0;9;No
4669.22664;Premium;High School or Below;Employed;F;76157;116;15;80;0;1;Yes
5384.015304;Basic;College;Employed;F;30514;72;3;87;2;6;No
7505.768149;Basic;Bachelor;Employed;F;44485;62;5;74;0;2;No
10551.1476;Basic;High School or Below;Employed;M;50941;69;17;46;0;2;No
25900.19716;Basic;College;Employed;M;53105;110;6;65;0;2;No
51016.06704;Premium;Master;Employed;F;25167;140;3;76;0;2;No
3575.04124;Extended;College;Employed;M;30244;92;11;72;0;1;No
11638.89947;Basic;College;Medical Leave;F;25370;102;10;77;0;2;Yes
14050.17358;Basic;Master;Unemployed;M;0;73;8;71;1;2;No
2379.825871;Basic;High School or Below;Employed;M;69202;61;33;12;0;1;No
5460.373249;Basic;Master;Employed;F;31530;69;24;47;1;3;No
6269.592055;Extended;College;Employed;F;61040;78;21;9;0;9;No
8709.847614;Basic;Bachelor;Employed;F;85185;107;26;91;0;5;No
5024.777578;Basic;Master;Employed;F;78772;62;9;47;0;8;No
12515.18061;Basic;College;Unemployed;M;0;63;35;15;0;2;No
22325.82746;Basic;Master;Employed;M;99241;70;22;27;0;2;No
3059.056323;Extended;Bachelor;Unemployed;F;0;83;29;52;0;1;No
6698.974274;Basic;College;Disabled;F;21114;180;7;59;0;1;No
5479.555081;Basic;Master;Employed;M;56005;68;31;30;1;3;Yes
2472.469209;Basic;College;Employed;F;63860;62;26;81;0;1;Yes
58207.12842;Extended;High School or Below;Disabled;M;29295;219;25;50;0;2;No
3430.316936;Extended;High School or Below;Employed;M;54339;86;10;52;0;1;No
2396.219292;Basic;Bachelor;Unemployed;F;0;66;6;71;2;1;Yes
5964.345179;Basic;College;Employed;F;98078;73;5;79;0;6;No
2605.599527;Basic;College;Employed;M;20592;71;15;81;1;1;No
4758.19231;Basic;High School or Below;Employed;M;72805;62;13;34;4;3;No
5154.051492;Extended;High School or Below;Employed;F;55645;129;23;33;0;1;No
2805.176489;Basic;High School or Below;Employed;M;98859;70;3;57;0;1;No
4250.282624;Basic;High School or Below;Unemployed;F;0;61;17;1;1;7;Yes
7247.736708;Basic;College;Employed;M;23541;62;12;38;0;2;No
5008.789971;Basic;Bachelor;Unemployed;M;0;73;4;0;0;8;No
5821.787383;Basic;Bachelor;Employed;F;60087;74;21;23;0;3;No
18898.32653;Extended;College;Unemployed;M;0;132;23;33;0;2;No
4756.913057;Extended;College;Employed;F;48938;121;23;20;0;1;No
8083.917906;Premium;Bachelor;Employed;F;31506;102;23;50;0;8;No
7417.406267;Basic;Bachelor;Employed;M;67454;185;3;71;0;1;No
2538.62632;Basic;Bachelor;Retired;M;18608;71;13;24;0;1;Yes
2432.958093;Basic;Doctor;Employed;F;28519;61;9;94;0;1;No
4170.687348;Basic;Master;Employed;F;29462;107;28;23;1;1;Yes
2489.662064;Basic;High School or Below;Unemployed;M;0;74;3;64;0;1;No
3758.950734;Extended;Bachelor;Employed;F;58300;94;25;55;0;1;No
42389.00791;Extended;College;Employed;M;82554;132;6;15;0;2;No
29830.38714;Basic;High School or Below;Unemployed;F;0;102;10;85;0;2;No
26134.90739;Basic;College;Unemployed;M;0;111;1;72;0;2;No
2453.570794;Basic;Bachelor;Medical Leave;M;29735;69;3;92;0;1;Yes
2855.925747;Basic;Bachelor;Employed;F;50738;71;11;48;0;1;No
5771.610372;Basic;High School or Below;Employed;F;65709;72;33;77;0;3;No
8098.51111;Extended;College;Unemployed;M;0;123;22;25;0;6;No
3432.961074;Extended;High School or Below;Unemployed;M;0;95;16;28;0;1;No
9408.343519;Extended;Bachelor;Unemployed;F;0;85;11;27;0;2;No
5595.971365;Basic;Bachelor;Retired;F;19651;72;3;68;0;5;No
7260.833833;Basic;High School or Below;Unemployed;M;0;72;18;25;0;2;No
13438.04189;Basic;College;Employed;F;69693;112;34;62;1;2;No
7324.285428;Basic;High School or Below;Unemployed;F;0;104;10;74;0;7;No
2357.801509;Basic;College;Unemployed;F;0;65;5;59;1;1;No
2671.295549;Basic;College;Employed;F;45525;66;1;41;0;1;No
2938.814981;Basic;Bachelor;Employed;F;96765;72;28;61;0;1;No
4911.002585;Basic;College;Employed;M;32903;64;4;41;3;3;No
5498.940679;Basic;College;Medical Leave;M;22520;73;17;64;0;3;Yes
4757.242856;Premium;High School or Below;Employed;F;67486;118;3;26;0;1;No
2926.886293;Basic;College;Employed;F;92381;72;24;27;0;1;No
8509.850887;Basic;Master;Disabled;M;26057;74;3;63;0;2;Yes
9928.986032;Extended;Doctor;Employed;F;75716;247;2;32;0;1;No
10089.79095;Extended;High School or Below;Employed;F;63657;128;1;26;0;7;No
5073.282126;Extended;Doctor;Employed;M;57709;125;10;26;0;1;Yes
16301.9676;Extended;Master;Retired;F;19614;85;21;32;0;2;Yes
3360.269641;Extended;High School or Below;Employed;M;75216;84;23;39;1;1;No
7907.133288;Basic;College;Employed;M;24666;101;32;51;0;3;No
28328.46548;Basic;High School or Below;Medical Leave;F;20799;111;20;28;0;2;No
4467.705159;Basic;College;Unemployed;M;0;64;10;34;0;4;No
9035.671134;Premium;High School or Below;Employed;F;34337;113;20;44;0;9;Yes
5364.469352;Extended;Bachelor;Employed;M;53562;135;24;35;0;1;No
2706.606128;Basic;College;Medical Leave;F;22664;73;0;8;0;1;No
6167.854162;Premium;High School or Below;Employed;M;27289;158;4;78;2;1;No
2476.046413;Basic;Master;Employed;F;54831;61;7;45;0;1;No
3056.990764;Extended;High School or Below;Employed;F;78310;76;4;24;0;1;No
5217.513287;Basic;Bachelor;Employed;F;39854;66;6;4;0;7;Yes
6744.190752;Extended;High School or Below;Unemployed;M;0;90;3;74;0;4;No
15739.92367;Extended;Master;Employed;F;48096;131;10;3;0;2;No
7153.671737;Extended;High School or Below;Employed;F;59522;89;0;8;0;3;No
8263.482214;Extended;High School or Below;Unemployed;M;0;79;11;45;1;2;No
3142.739611;Extended;Bachelor;Employed;M;43285;83;35;77;0;1;No
2691.596929;Basic;College;Employed;M;33104;70;10;23;1;1;No
2500.837384;Basic;College;Employed;M;56172;64;0;74;0;1;No
3728.873486;Extended;Master;Employed;M;83632;94;7;86;4;1;No
2937.165583;Extended;Bachelor;Unemployed;F;0;81;16;69;0;1;No
10391.78109;Extended;Bachelor;Employed;M;81439;90;25;40;1;2;No
2994.351694;Basic;College;Employed;F;55911;74;7;40;0;1;No
14203.6226;Basic;Bachelor;Employed;M;90456;71;26;40;0;2;No
4490.549093;Basic;Bachelor;Unemployed;F;0;64;13;11;0;3;No
10963.95723;Premium;High School or Below;Employed;M;55687;276;33;91;0;1;Yes
3508.569533;Extended;College;Medical Leave;M;20978;98;19;96;1;1;Yes
4942.873707;Basic;High School or Below;Employed;M;82093;62;17;3;0;3;No
6218.662593;Premium;High School or Below;Employed;M;51944;156;12;96;0;1;No
6156.363979;Extended;College;Employed;M;78824;77;10;12;0;6;No
21423.63723;Basic;Bachelor;Unemployed;M;0;65;9;31;0;2;Yes
5926.729379;Extended;College;Retired;M;23091;96;28;90;5;5;Yes
10295.46521;Extended;College;Employed;F;24723;129;20;0;0;5;No
2710.811423;Basic;Bachelor;Employed;M;31998;69;31;70;0;1;No
3363.004143;Extended;College;Employed;F;80138;83;3;33;0;1;No
3122.984111;Extended;College;Employed;M;72916;80;25;72;0;1;No
6220.765007;Basic;High School or Below;Unemployed;F;0;65;5;63;2;2;No
3455.17183;Extended;High School or Below;Unemployed;F;0;91;16;63;0;1;No
11855.13545;Premium;Bachelor;Unemployed;F;0;170;10;74;0;5;No
7163.796624;Extended;Bachelor;Employed;M;44527;94;20;91;2;5;No
3157.551595;Extended;Bachelor;Employed;M;46655;82;27;20;0;1;No
8336.08382;Basic;Bachelor;Unemployed;M;0;67;10;50;2;2;No
5809.261551;Basic;High School or Below;Employed;F;26975;73;14;59;0;5;No
10016.28847;Basic;Master;Employed;F;62900;62;3;12;0;2;No
4914.731004;Basic;Bachelor;Disabled;F;14232;64;13;1;0;5;No
2750.540853;Basic;Bachelor;Employed;F;34200;70;27;15;0;1;No
5677.309793;Extended;Bachelor;Unemployed;F;0;77;13;57;0;9;No
2393.1169;Basic;College;Medical Leave;M;22981;69;30;8;0;1;No
8126.766397;Basic;College;Disabled;F;14616;107;22;73;0;3;No
2774.799523;Basic;Master;Unemployed;F;0;74;4;30;0;1;No
4300.901435;Premium;High School or Below;Employed;F;88590;107;0;57;0;1;No
5221.14469;Basic;High School or Below;Employed;F;60445;65;8;53;0;8;No
12383.5306;Basic;High School or Below;Employed;F;40602;105;14;84;0;2;No
7680.748159;Basic;College;Employed;F;66795;64;14;71;0;2;No
4014.453113;Extended;Doctor;Employed;F;37384;99;9;17;0;1;Yes
4250.282624;Basic;High School or Below;Unemployed;F;0;61;17;1;1;7;Yes
4624.557568;Basic;Master;Employed;F;28264;61;22;12;4;6;No
27789.69235;Extended;Bachelor;Employed;F;33806;89;32;59;0;2;Yes
7345.897176;Extended;High School or Below;Employed;M;79980;91;22;75;0;3;No
5323.866117;Extended;High School or Below;Employed;F;64706;135;0;30;0;1;No
4426.096934;Basic;College;Employed;F;29660;112;29;71;0;1;No
6852.36423;Extended;Bachelor;Employed;F;26313;87;6;77;0;7;No
3534.337809;Extended;Bachelor;Medical Leave;M;19861;93;27;21;0;1;No
4349.30875;Basic;College;Employed;F;75648;108;28;10;0;1;Yes
29676.81386;Premium;College;Employed;F;33992;194;15;46;1;2;No
24238.66071;Basic;Bachelor;Unemployed;F;0;109;19;49;2;2;No
11638.89947;Basic;College;Medical Leave;F;25370;102;10;77;0;2;Yes
13559.39395;Basic;College;Employed;M;98036;113;18;92;0;2;No
4282.947971;Basic;College;Employed;F;40864;109;16;70;1;1;Yes
9144.856285;Basic;Bachelor;Employed;F;21150;116;8;1;0;4;No
7434.270631;Basic;College;Employed;F;49057;63;16;52;0;2;No
6159.011684;Extended;High School or Below;Employed;F;97658;76;7;82;1;3;No
3883.398053;Basic;Bachelor;Unemployed;M;0;109;10;70;0;1;No
10622.51656;Basic;Bachelor;Employed;F;25634;67;12;53;0;2;No
5257.241485;Basic;High School or Below;Employed;M;56154;67;6;26;0;4;No
4881.394894;Basic;Bachelor;Employed;M;90892;61;1;31;0;6;No
13197.92893;Basic;College;Unemployed;F;0;68;19;2;3;2;Yes
5334.183231;Basic;Doctor;Employed;M;72960;68;11;17;1;5;No
4965.491316;Basic;High School or Below;Unemployed;F;0;73;4;71;1;8;No
5470.060561;Extended;Bachelor;Employed;F;54507;138;20;11;0;1;Yes
3713.790822;Extended;College;Employed;F;81190;92;9;87;0;1;No
2894.583582;Basic;College;Employed;F;28204;73;6;12;0;1;No
1940.981221;Basic;High School or Below;Unemployed;M;0;66;5;40;3;1;No
2647.204207;Basic;Master;Employed;F;26441;66;32;20;0;1;No
5461.967787;Basic;Bachelor;Employed;F;42650;69;10;92;0;5;No
2661.82351;Basic;High School or Below;Employed;M;29195;68;2;46;0;1;No
2397.036098;Basic;High School or Below;Retired;F;22283;65;16;93;0;1;Yes
4567.874448;Basic;College;Disabled;M;15383;61;10;36;0;4;No
5534.569714;Basic;Bachelor;Disabled;M;16101;74;16;10;0;3;No
6057.07208;Extended;Bachelor;Retired;M;27681;83;13;62;0;9;Yes
10656.88195;Extended;Bachelor;Employed;F;72540;88;7;3;0;2;Yes
13798.47871;Basic;Bachelor;Employed;F;42780;181;11;43;2;5;No
18060.47947;Basic;Bachelor;Employed;F;57882;115;1;61;0;2;No
2690.477161;Basic;College;Employed;F;60060;67;24;12;0;1;No
7409.083969;Extended;College;Employed;M;61160;96;2;71;0;3;No
4991.535369;Basic;College;Employed;F;93416;62;5;16;0;6;No
4434.028141;Premium;College;Employed;F;83220;110;9;42;0;1;No
14748.92373;Extended;High School or Below;Employed;M;31226;93;31;68;0;2;No
4916.373221;Extended;High School or Below;Employed;F;66982;121;12;13;0;1;No
12495.73971;Basic;Bachelor;Unemployed;M;0;61;32;85;0;2;No
12877.7765;Premium;Bachelor;Unemployed;M;0;117;8;89;0;2;No
6775.924167;Extended;Doctor;Employed;M;27354;86;2;13;1;7;No
7540.911474;Extended;Doctor;Employed;M;61726;96;33;30;2;4;No
