Id;age;years_of_experience;lesson_price;qualification;physics;chemistry;biology;english;geography;history;mean_exam_points
8442;44.0;1.0;1650.0;1.0;No;No;No;No;No;No;54.0
8443;58.0;6.0;3250.0;3.0;No;No;No;No;No;No;82.0
8444;52.0;2.0;1150.0;1.0;No;No;No;No;No;Yes;62.0
8445;34.0;2.0;2050.0;2.0;Yes;No;No;Yes;No;No;79.0
8446;42.0;0.0;2150.0;2.0;Yes;No;No;No;No;No;77.0
8447;60.0;0.0;1350.0;1.0;No;No;No;No;No;No;60.0
8448;41.0;2.0;1300.0;1.0;No;No;No;No;No;No;38.0
8449;40.0;3.0;1600.0;2.0;Yes;No;No;No;No;No;44.0
8450;38.0;0.0;1450.0;1.0;No;No;No;No;No;No;57.0
8451;46.0;4.0;2400.0;3.0;No;No;No;Yes;No;No;92.0
8452;50.0;2.0;2200.0;2.0;No;No;No;No;No;No;76.0
8453;44.0;4.0;2950.0;3.0;No;No;No;No;No;No;81.0
8454;49.0;2.0;1850.0;2.0;No;No;No;No;No;No;69.0
8455;52.0;2.0;2600.0;3.0;No;No;No;No;No;No;79.0
8456;49.0;1.0;1550.0;1.0;Yes;No;No;No;No;No;44.0
8457;56.0;6.0;2150.0;3.0;Yes;No;No;No;No;No;94.0
8458;50.0;2.0;1300.0;2.0;No;No;No;No;No;No;51.0
8459;49.0;2.0;1550.0;2.0;No;No;No;No;No;No;57.0
8460;37.0;1.0;1550.0;1.0;No;No;No;No;No;No;43.0
8461;51.0;1.0;1350.0;1.0;Yes;No;No;No;No;No;50.0
8462;36.0;0.0;1250.0;1.0;Yes;No;No;No;No;No;55.0
8463;51.0;3.0;1150.0;2.0;Yes;No;No;No;No;No;55.0
8464;55.0;4.0;1350.0;1.0;No;No;No;No;No;No;36.0
8465;54.0;3.0;1700.0;2.0;No;No;No;No;No;No;63.0
8466;63.0;0.0;1200.0;1.0;Yes;No;No;No;No;No;56.0
8467;54.0;2.0;1350.0;1.0;Yes;No;No;No;No;No;65.0
8468;47.0;2.0;1550.0;2.0;No;No;No;Yes;No;No;71.0
8469;58.0;0.0;2200.0;3.0;No;No;No;No;No;No;84.0
8470;47.0;0.0;1450.0;2.0;No;No;No;No;No;No;59.0
8471;47.0;3.0;700.0;1.0;No;No;No;No;No;No;54.0
8472;40.0;3.0;2850.0;3.0;No;No;No;No;No;No;82.0
8473;38.0;3.0;1250.0;1.0;Yes;No;No;No;No;No;67.0
8474;35.0;1.0;2350.0;3.0;No;No;No;No;No;No;74.0
8475;28.0;0.0;1150.0;1.0;Yes;No;No;No;No;No;62.0
8476;52.0;0.0;1350.0;1.0;Yes;No;No;No;No;No;64.0
8477;33.0;3.0;2200.0;2.0;No;Yes;Yes;No;No;No;76.0
8478;53.0;0.0;2200.0;2.0;Yes;Yes;No;No;Yes;No;74.0
8479;29.0;3.0;1150.0;1.0;No;No;No;No;No;No;50.0
8480;47.0;1.0;2050.0;2.0;No;No;No;Yes;No;No;68.0
8481;52.0;5.0;2450.0;3.0;No;Yes;No;No;No;Yes;92.0
8482;37.0;5.0;1050.0;2.0;Yes;No;No;No;Yes;No;64.0
8483;48.0;0.0;1400.0;1.0;No;No;No;No;No;No;59.0
8484;39.0;0.0;1200.0;1.0;Yes;No;No;No;No;No;55.0
8485;50.0;3.0;1700.0;2.0;Yes;No;No;No;No;No;65.0
8486;45.0;3.0;900.0;1.0;No;No;No;No;No;No;48.0
8487;63.0;4.0;2800.0;3.0;No;No;No;No;Yes;No;90.0
8488;31.0;1.0;1400.0;1.0;Yes;Yes;No;No;No;No;75.0
8489;46.0;1.0;1200.0;2.0;No;No;No;No;No;No;48.0
8490;44.0;1.0;1450.0;1.0;No;No;No;Yes;No;No;61.0
8491;51.0;5.0;3150.0;3.0;Yes;No;No;No;No;Yes;90.0
8492;44.0;4.0;2800.0;3.0;No;No;No;No;No;No;80.0
8493;48.0;2.0;2350.0;2.0;Yes;No;No;No;No;No;74.0
8494;41.0;6.0;2100.0;2.0;Yes;No;No;No;No;No;78.0
8495;42.0;4.0;2550.0;4.0;No;No;No;No;No;No;84.0
8496;49.0;3.0;1700.0;2.0;Yes;No;No;No;No;No;88.0
8497;50.0;1.0;1400.0;2.0;No;Yes;No;No;Yes;No;60.0
8498;40.0;2.0;1300.0;1.0;No;No;No;No;Yes;No;48.0
8499;52.0;3.0;1600.0;1.0;No;No;No;No;No;No;54.0
8500;41.0;2.0;750.0;1.0;No;No;No;No;No;No;56.0
8501;45.0;1.0;2150.0;3.0;No;No;No;No;No;No;68.0
8502;44.0;2.0;1200.0;1.0;Yes;No;No;No;No;No;57.0
8503;60.0;0.0;1250.0;1.0;No;No;No;No;No;No;45.0
8504;43.0;2.0;1000.0;1.0;No;No;No;No;No;No;54.0
8505;36.0;2.0;1500.0;1.0;No;Yes;No;No;No;No;60.0
8506;53.0;5.0;2900.0;3.0;Yes;No;No;No;No;No;92.0
8507;38.0;0.0;2200.0;3.0;Yes;Yes;No;No;No;No;91.0
8508;40.0;3.0;2300.0;3.0;No;No;No;Yes;No;No;81.0
8509;48.0;0.0;1550.0;1.0;No;No;No;No;No;No;43.0
8510;57.0;0.0;1700.0;2.0;No;No;Yes;No;No;No;63.0
8511;53.0;1.0;1300.0;1.0;No;No;Yes;No;No;No;53.0
8512;50.0;0.0;1750.0;2.0;Yes;No;No;No;No;No;69.0
8513;32.0;2.0;1100.0;1.0;Yes;No;Yes;No;No;No;60.0
8514;42.0;2.0;1100.0;1.0;No;No;No;No;No;No;57.0
8515;55.0;5.0;1900.0;1.0;Yes;No;No;Yes;No;No;51.0
8516;54.0;6.0;2900.0;3.0;Yes;No;No;No;No;No;92.0
8517;50.0;1.0;2250.0;3.0;No;No;No;No;No;Yes;84.0
8518;48.0;2.0;1800.0;3.0;Yes;Yes;No;Yes;No;No;88.0
8519;58.0;0.0;1450.0;1.0;Yes;Yes;No;No;No;No;63.0
8520;54.0;0.0;1400.0;2.0;No;No;No;No;No;No;61.0
8521;52.0;7.0;1000.0;1.0;No;No;No;No;No;No;53.0
8522;62.0;3.0;1200.0;1.0;Yes;No;No;No;No;No;72.0
8523;54.0;0.0;1150.0;1.0;Yes;No;No;No;No;No;60.0
8524;38.0;0.0;1700.0;2.0;No;No;No;Yes;No;No;68.0
8525;39.0;1.0;1650.0;1.0;No;No;No;No;No;No;40.0
8526;44.0;3.0;1300.0;1.0;No;No;No;No;No;No;45.0
8527;55.0;4.0;1000.0;1.0;No;No;Yes;No;No;No;61.0
8528;67.0;0.0;1200.0;1.0;No;No;No;No;No;No;49.0
8529;40.0;5.0;2300.0;2.0;No;No;No;No;No;No;62.0
8530;49.0;1.0;1350.0;1.0;No;No;No;No;No;No;64.0
8531;47.0;1.0;1550.0;1.0;Yes;No;Yes;No;No;No;71.0
8532;47.0;3.0;2400.0;3.0;Yes;No;No;No;No;No;86.0
8533;52.0;2.0;1150.0;1.0;No;No;No;No;No;No;65.0
8534;30.0;0.0;1400.0;1.0;No;No;No;No;No;No;61.0
8535;58.0;2.0;2100.0;4.0;Yes;No;No;No;No;No;86.0
8536;44.0;0.0;1300.0;1.0;No;No;No;No;No;No;59.0
8537;54.0;2.0;1500.0;1.0;Yes;No;No;No;No;No;38.0
8538;33.0;1.0;1650.0;2.0;No;No;No;No;No;No;61.0
8539;61.0;0.0;1550.0;1.0;Yes;Yes;No;No;No;No;42.0
8540;62.0;0.0;1450.0;1.0;No;No;No;No;No;No;56.0
8541;35.0;1.0;2150.0;2.0;Yes;No;No;No;Yes;No;76.0
8542;36.0;4.0;950.0;1.0;No;No;No;No;No;No;53.0
8543;59.0;5.0;1300.0;1.0;Yes;No;No;Yes;No;No;53.0
8544;59.0;2.0;2000.0;3.0;Yes;No;No;No;No;No;85.0
8545;32.0;4.0;2550.0;2.0;No;No;No;No;No;No;67.0
8546;33.0;2.0;2900.0;3.0;No;Yes;No;No;No;No;86.0
8547;40.0;0.0;1750.0;2.0;Yes;Yes;No;No;No;No;74.0
8548;43.0;0.0;1450.0;2.0;No;No;No;No;No;No;60.0
8549;42.0;0.0;1700.0;2.0;No;No;No;No;No;No;62.0
8550;44.0;1.0;1450.0;2.0;Yes;No;No;No;No;No;63.0
8551;41.0;2.0;1450.0;1.0;Yes;No;No;No;No;No;72.0
8552;36.0;2.0;1750.0;1.0;No;Yes;No;No;No;No;59.0
8553;34.0;3.0;2300.0;3.0;Yes;No;No;No;No;No;86.0
8554;46.0;5.0;1450.0;1.0;No;No;No;No;No;No;45.0
8555;32.0;3.0;1550.0;2.0;Yes;No;No;No;Yes;No;60.0
8556;47.0;4.0;3000.0;3.0;No;No;No;No;No;No;85.0
8557;45.0;0.0;1200.0;1.0;No;Yes;No;No;No;No;60.0
8558;37.0;3.0;2700.0;3.0;Yes;No;No;No;No;No;88.0
8559;45.0;3.0;1700.0;1.0;Yes;Yes;Yes;No;No;No;62.0
8560;47.0;3.0;1250.0;1.0;No;No;No;No;No;No;59.0
8561;44.0;0.0;2150.0;2.0;No;No;No;No;No;No;72.0
8562;50.0;0.0;1500.0;1.0;No;No;No;No;No;No;41.0
8563;49.0;0.0;1300.0;1.0;No;No;No;No;No;No;60.0
8564;47.0;2.0;1300.0;1.0;No;No;No;No;No;No;66.0
8565;37.0;4.0;1500.0;1.0;No;Yes;No;No;No;No;65.0
8566;51.0;1.0;1600.0;2.0;No;No;Yes;Yes;No;No;59.0
8567;41.0;0.0;1200.0;1.0;No;No;No;No;No;No;56.0
8568;29.0;2.0;950.0;1.0;No;No;No;No;No;Yes;47.0
8569;53.0;0.0;1350.0;1.0;Yes;No;No;No;No;No;65.0
8570;45.0;3.0;2600.0;3.0;No;No;No;No;No;No;78.0
8571;42.0;1.0;1400.0;2.0;Yes;No;No;No;No;No;59.0
8572;53.0;5.0;800.0;1.0;Yes;No;No;Yes;No;No;65.0
8573;40.0;2.0;1850.0;2.0;No;No;Yes;No;No;No;61.0
8574;43.0;3.0;800.0;1.0;No;No;No;No;No;No;56.0
8575;39.0;5.0;1600.0;2.0;Yes;No;No;No;No;No;64.0
8576;55.0;3.0;1600.0;1.0;No;No;No;No;No;No;37.0
8577;39.0;3.0;1200.0;1.0;No;No;No;No;No;No;52.0
8578;37.0;3.0;1450.0;1.0;Yes;No;No;No;No;No;45.0
8579;52.0;2.0;1150.0;1.0;No;No;No;No;No;No;57.0
8580;39.0;4.0;1700.0;1.0;Yes;No;No;No;Yes;No;65.0
8581;51.0;3.0;950.0;1.0;No;No;Yes;Yes;No;No;67.0
8582;45.0;0.0;1150.0;1.0;No;No;No;No;Yes;No;58.0
8583;41.0;0.0;1400.0;1.0;Yes;No;No;No;No;No;71.0
8584;46.0;0.0;1200.0;1.0;No;No;No;No;No;No;57.0
8585;54.0;0.0;1150.0;1.0;No;No;No;No;No;No;59.0
8586;44.0;0.0;1500.0;1.0;Yes;No;No;Yes;No;No;66.0
8587;30.0;0.0;2250.0;3.0;No;No;No;No;No;No;77.0
8588;29.0;0.0;1200.0;1.0;No;Yes;No;No;No;No;59.0
8589;33.0;0.0;1350.0;1.0;No;No;No;No;No;No;62.0
8590;48.0;5.0;2050.0;2.0;No;No;Yes;No;No;No;71.0
8591;57.0;4.0;1650.0;2.0;Yes;No;No;No;No;No;64.0
8592;40.0;1.0;1600.0;1.0;No;No;No;No;Yes;No;35.0
8593;44.0;0.0;1200.0;1.0;No;No;No;No;No;No;56.0
8594;57.0;3.0;1600.0;1.0;Yes;No;No;No;No;No;71.0
8595;46.0;3.0;1650.0;2.0;No;No;No;No;No;No;70.0
8596;57.0;1.0;1650.0;2.0;No;No;No;No;No;No;69.0
8597;45.0;2.0;2100.0;3.0;No;No;No;No;No;No;78.0
8598;49.0;1.0;1750.0;2.0;No;No;No;No;No;No;68.0
8599;43.0;2.0;1850.0;2.0;No;No;No;No;No;No;54.0
8600;39.0;2.0;2150.0;2.0;No;No;No;No;No;No;64.0
8601;36.0;2.0;2800.0;3.0;No;No;No;Yes;No;No;83.0
8602;57.0;4.0;1450.0;1.0;No;No;No;No;No;No;49.0
8603;42.0;1.0;1400.0;2.0;No;Yes;No;No;No;No;52.0
8604;36.0;3.0;2700.0;3.0;No;Yes;No;No;No;No;87.0
8605;51.0;3.0;1250.0;1.0;Yes;No;No;No;No;No;41.0
8606;39.0;3.0;3050.0;3.0;No;No;No;No;No;No;84.0
8607;41.0;0.0;2200.0;3.0;No;No;No;No;No;No;76.0
8608;31.0;5.0;1450.0;2.0;No;No;No;No;No;No;57.0
8609;56.0;0.0;2200.0;3.0;Yes;No;No;No;No;No;87.0
8610;44.0;1.0;1400.0;2.0;No;No;No;No;No;No;66.0
8611;23.0;5.0;1150.0;1.0;No;No;No;No;No;No;60.0
8612;37.0;3.0;1950.0;2.0;No;No;No;No;No;No;74.0
8613;37.0;1.0;1200.0;1.0;Yes;No;No;No;No;No;58.0
8614;52.0;4.0;2500.0;3.0;Yes;No;No;No;No;No;89.0
8615;55.0;3.0;1500.0;1.0;No;Yes;No;Yes;No;No;47.0
8616;50.0;2.0;1850.0;2.0;Yes;No;No;No;No;No;69.0
8617;62.0;3.0;1550.0;1.0;Yes;No;No;No;No;No;67.0
8618;47.0;3.0;2050.0;2.0;No;No;No;No;No;No;68.0
8619;49.0;0.0;2200.0;2.0;Yes;No;No;No;No;No;77.0
8620;37.0;4.0;1650.0;1.0;No;No;No;No;No;No;59.0
8621;55.0;3.0;1400.0;1.0;Yes;Yes;No;No;No;No;63.0
8622;60.0;3.0;1750.0;1.0;No;No;Yes;No;No;No;65.0
8623;37.0;4.0;2000.0;3.0;Yes;Yes;No;No;No;No;75.0
8624;40.0;1.0;1400.0;1.0;Yes;No;No;No;No;No;65.0
8625;40.0;2.0;1450.0;2.0;Yes;Yes;No;No;No;No;72.0
8626;58.0;2.0;1350.0;1.0;Yes;Yes;No;No;No;No;46.0
8627;34.0;2.0;1500.0;2.0;No;No;No;No;No;No;51.0
8628;48.0;4.0;3400.0;3.0;No;Yes;No;No;No;No;83.0
8629;55.0;0.0;1550.0;1.0;No;Yes;Yes;No;No;No;45.0
8630;51.0;5.0;2700.0;3.0;Yes;No;No;No;No;No;86.0
8631;57.0;2.0;1200.0;1.0;Yes;No;No;No;Yes;No;56.0
8632;40.0;2.0;1700.0;2.0;Yes;No;No;No;No;No;73.0
8633;27.0;2.0;2500.0;3.0;No;No;Yes;No;No;No;84.0
8634;39.0;3.0;2500.0;3.0;No;No;No;No;No;No;84.0
8635;56.0;0.0;1200.0;1.0;No;No;No;No;No;No;54.0
8636;43.0;4.0;2550.0;3.0;Yes;No;No;No;No;No;91.0
8637;45.0;2.0;1600.0;1.0;No;No;No;No;No;No;67.0
8638;23.0;3.0;2000.0;2.0;No;No;Yes;No;No;No;70.0
8639;31.0;0.0;1150.0;1.0;Yes;No;No;No;No;No;58.0
8640;41.0;3.0;1200.0;1.0;Yes;No;Yes;No;No;No;62.0
8641;46.0;5.0;1450.0;1.0;No;No;No;No;No;No;64.0
8642;41.0;1.0;1700.0;2.0;Yes;No;No;No;No;No;75.0
8643;51.0;0.0;2150.0;2.0;Yes;No;No;No;No;No;78.0
8644;30.0;3.0;1150.0;1.0;No;No;No;No;No;No;62.0
8645;61.0;2.0;1500.0;2.0;Yes;No;No;No;No;No;67.0
8646;57.0;0.0;1750.0;2.0;No;No;No;No;No;No;69.0
8647;52.0;2.0;1400.0;2.0;No;No;No;No;No;No;47.0
8648;40.0;0.0;1700.0;2.0;Yes;No;No;No;No;No;78.0
8649;42.0;2.0;1350.0;1.0;Yes;No;No;No;No;No;51.0
8650;57.0;4.0;1300.0;2.0;Yes;No;No;No;No;No;63.0
8651;42.0;3.0;1700.0;1.0;No;No;No;No;No;No;59.0
8652;42.0;0.0;2200.0;2.0;Yes;No;No;No;No;No;72.0
8653;38.0;2.0;1100.0;1.0;No;No;No;No;No;No;50.0
8654;54.0;5.0;2150.0;2.0;No;No;Yes;No;No;No;67.0
8655;43.0;4.0;2650.0;3.0;Yes;No;Yes;Yes;No;No;98.0
8656;39.0;2.0;1300.0;1.0;No;No;No;Yes;No;No;54.0
8657;47.0;1.0;1800.0;2.0;No;No;No;No;No;No;63.0
8658;44.0;4.0;1000.0;2.0;Yes;No;No;No;No;No;58.0
8659;38.0;1.0;1400.0;1.0;No;No;No;No;No;No;62.0
8660;38.0;0.0;2200.0;3.0;No;Yes;No;No;No;No;82.0
8661;42.0;0.0;2250.0;3.0;No;Yes;No;Yes;No;No;77.0
8662;55.0;2.0;1600.0;1.0;No;No;No;No;No;No;62.0
8663;60.0;0.0;1500.0;1.0;No;No;No;No;No;No;43.0
8664;40.0;5.0;1500.0;2.0;No;No;No;No;No;No;70.0
8665;51.0;6.0;1950.0;2.0;No;No;No;No;No;No;67.0
8666;34.0;2.0;1750.0;2.0;No;Yes;No;No;No;No;60.0
8667;46.0;2.0;1450.0;2.0;No;No;No;No;No;No;52.0
8668;34.0;1.0;1650.0;2.0;No;No;No;No;No;No;59.0
8669;43.0;2.0;1700.0;2.0;No;No;No;No;No;No;61.0
8670;34.0;1.0;1700.0;2.0;No;No;No;Yes;No;No;68.0
8671;48.0;3.0;2600.0;3.0;No;No;No;No;No;No;76.0
8672;35.0;2.0;3000.0;3.0;No;No;No;No;No;No;82.0
8673;49.0;3.0;1550.0;1.0;No;No;Yes;No;No;No;63.0
8674;45.0;3.0;1450.0;2.0;No;No;No;No;No;No;67.0
8675;54.0;4.0;1500.0;1.0;No;No;No;No;No;No;42.0
8676;45.0;4.0;1200.0;2.0;No;Yes;No;No;No;No;54.0
8677;36.0;5.0;2500.0;3.0;No;Yes;No;No;No;No;76.0
8678;51.0;1.0;1450.0;1.0;No;No;No;No;No;No;63.0
8679;25.0;1.0;1300.0;1.0;No;No;No;No;No;No;47.0
8680;55.0;2.0;1250.0;1.0;Yes;No;No;No;No;No;59.0
8681;68.0;1.0;1800.0;2.0;Yes;No;No;No;No;No;72.0
8682;40.0;4.0;1950.0;1.0;No;No;No;No;No;No;39.0
8683;46.0;6.0;1850.0;3.0;No;No;No;No;No;No;81.0
8684;43.0;4.0;2850.0;3.0;No;No;No;No;No;No;83.0
8685;53.0;5.0;1900.0;3.0;No;No;No;No;No;No;90.0
8686;48.0;0.0;1500.0;2.0;No;No;No;No;No;No;52.0
8687;57.0;1.0;1250.0;1.0;No;No;No;No;No;No;60.0
8688;42.0;2.0;1900.0;2.0;No;No;Yes;No;No;Yes;62.0
8689;35.0;2.0;1050.0;1.0;Yes;No;No;No;No;No;52.0
8690;45.0;0.0;1150.0;1.0;No;No;No;No;No;No;58.0
8691;40.0;1.0;1550.0;1.0;No;No;No;No;No;No;36.0
8692;37.0;2.0;2200.0;3.0;No;Yes;No;No;No;No;81.0
8693;53.0;1.0;1550.0;2.0;Yes;No;No;No;No;No;53.0
8694;36.0;0.0;2150.0;2.0;No;No;No;No;No;No;74.0
8695;33.0;5.0;1600.0;2.0;Yes;No;Yes;No;No;No;58.0
8696;53.0;3.0;1300.0;2.0;No;Yes;No;No;No;No;54.0
8697;43.0;1.0;1250.0;1.0;Yes;Yes;No;No;No;No;60.0
8698;68.0;3.0;900.0;1.0;No;No;No;No;No;No;50.0
8699;35.0;4.0;1450.0;1.0;Yes;No;No;No;No;No;52.0
8700;38.0;3.0;1100.0;1.0;Yes;No;No;No;No;No;62.0
8701;52.0;0.0;2200.0;2.0;No;No;No;No;No;No;76.0
8702;46.0;1.0;1300.0;1.0;Yes;No;No;No;No;Yes;51.0
8703;65.0;4.0;750.0;1.0;No;No;No;No;No;No;37.0
8704;43.0;0.0;2150.0;2.0;No;No;No;No;No;No;68.0
8705;55.0;0.0;2150.0;3.0;Yes;No;No;No;No;No;74.0
8706;52.0;5.0;3000.0;3.0;No;No;No;No;No;No;80.0
8707;44.0;1.0;2100.0;2.0;No;No;No;No;No;No;68.0
8708;44.0;0.0;2200.0;2.0;No;Yes;No;No;No;No;65.0
8709;54.0;0.0;1500.0;2.0;Yes;No;No;No;Yes;No;58.0
8710;58.0;3.0;1100.0;1.0;Yes;No;No;No;No;No;61.0
8711;32.0;5.0;1050.0;1.0;Yes;No;No;No;No;No;57.0
8712;46.0;4.0;1250.0;2.0;Yes;No;No;No;No;No;44.0
8713;46.0;0.0;1500.0;1.0;Yes;No;No;No;No;No;49.0
8714;34.0;1.0;1350.0;3.0;No;No;No;No;No;No;58.0
8715;46.0;4.0;1200.0;2.0;Yes;No;No;No;No;No;61.0
8716;52.0;6.0;2650.0;3.0;No;No;No;No;No;No;85.0
8717;44.0;5.0;1400.0;1.0;Yes;No;No;No;No;No;57.0
8718;49.0;1.0;1150.0;1.0;Yes;No;No;No;No;No;52.0
8719;56.0;4.0;1750.0;2.0;No;No;No;No;No;No;67.0
8720;50.0;0.0;1200.0;1.0;No;No;No;No;No;No;49.0
8721;45.0;3.0;1050.0;1.0;No;No;No;Yes;No;No;55.0
8722;44.0;2.0;1450.0;2.0;Yes;Yes;No;No;No;No;63.0
8723;45.0;0.0;1200.0;2.0;No;No;No;No;No;No;56.0
8724;54.0;1.0;2100.0;2.0;Yes;No;No;No;No;No;73.0
8725;54.0;0.0;1500.0;1.0;No;No;No;No;No;No;42.0
8726;51.0;0.0;1700.0;2.0;No;No;No;No;No;No;63.0
8727;45.0;5.0;1400.0;1.0;Yes;No;No;No;No;No;58.0
8728;47.0;3.0;1500.0;1.0;No;No;No;No;No;No;58.0
8729;43.0;4.0;1700.0;2.0;Yes;No;No;No;No;No;74.0
8730;49.0;0.0;1550.0;1.0;Yes;No;No;No;No;No;43.0
8731;42.0;0.0;2200.0;2.0;Yes;No;No;Yes;No;No;77.0
8732;61.0;0.0;1200.0;1.0;Yes;No;No;No;No;No;53.0
8733;44.0;5.0;1850.0;1.0;No;No;Yes;No;No;No;36.0
8734;58.0;2.0;2400.0;2.0;No;No;Yes;No;No;No;70.0
8735;52.0;5.0;2500.0;3.0;No;No;No;No;No;No;84.0
8736;42.0;0.0;1250.0;1.0;Yes;No;No;Yes;No;No;59.0
8737;53.0;5.0;2250.0;3.0;No;No;No;No;No;No;83.0
8738;37.0;2.0;2200.0;3.0;No;No;No;No;No;No;80.0
8739;50.0;3.0;1150.0;1.0;No;No;No;No;No;No;60.0
8740;57.0;0.0;1150.0;1.0;Yes;No;No;No;No;No;62.0
8741;41.0;0.0;1150.0;1.0;No;No;No;No;No;No;58.0
8742;42.0;2.0;1350.0;1.0;No;No;No;No;No;No;66.0
8743;52.0;0.0;1750.0;2.0;Yes;No;No;No;No;No;68.0
8744;41.0;1.0;2150.0;2.0;No;No;No;No;No;No;77.0
8745;46.0;4.0;2800.0;3.0;No;No;No;No;No;No;85.0
8746;47.0;2.0;2300.0;2.0;Yes;No;No;No;No;No;73.0
8747;34.0;3.0;800.0;1.0;No;No;No;No;No;No;53.0
8748;48.0;3.0;1150.0;1.0;No;No;No;No;No;No;67.0
8749;41.0;2.0;1650.0;1.0;No;No;No;No;No;No;42.0
8750;51.0;1.0;2250.0;3.0;No;No;No;No;No;No;75.0
8751;42.0;2.0;1450.0;1.0;No;No;No;No;No;No;67.0
8752;40.0;3.0;2100.0;2.0;No;No;No;No;No;No;70.0
8753;34.0;0.0;1300.0;1.0;No;No;No;No;No;No;61.0
8754;43.0;2.0;1250.0;1.0;Yes;Yes;No;No;No;No;55.0
8755;43.0;5.0;600.0;1.0;Yes;No;No;No;No;No;56.0
8756;68.0;0.0;1300.0;1.0;Yes;No;No;Yes;No;No;74.0
8757;56.0;2.0;1700.0;1.0;Yes;No;No;No;No;No;47.0
8758;39.0;0.0;1200.0;1.0;No;No;No;Yes;No;No;44.0
8759;32.0;0.0;1150.0;1.0;No;No;No;No;No;No;55.0
8760;56.0;1.0;2250.0;3.0;No;Yes;Yes;No;No;No;86.0
8761;48.0;0.0;1450.0;2.0;No;No;No;No;No;Yes;52.0
8762;44.0;1.0;2250.0;3.0;Yes;Yes;No;No;Yes;No;86.0
8763;41.0;3.0;2300.0;3.0;Yes;Yes;No;No;No;No;86.0
8764;62.0;2.0;2100.0;3.0;No;No;No;No;No;No;83.0
8765;42.0;2.0;1800.0;2.0;No;No;No;No;No;No;61.0
8766;44.0;1.0;1200.0;1.0;No;No;No;No;No;No;60.0
8767;45.0;2.0;1400.0;1.0;Yes;No;No;No;No;No;59.0
8768;28.0;3.0;1600.0;1.0;Yes;No;No;No;No;No;47.0
8769;46.0;0.0;1450.0;1.0;No;No;No;No;No;No;56.0
8770;51.0;0.0;2250.0;3.0;No;No;No;No;No;No;80.0
8771;52.0;1.0;1800.0;2.0;Yes;Yes;No;No;No;No;73.0
8772;57.0;1.0;1700.0;2.0;Yes;No;Yes;Yes;No;No;75.0
8773;63.0;5.0;2550.0;3.0;No;No;No;No;No;No;79.0
8774;32.0;2.0;2450.0;3.0;No;No;No;No;No;No;85.0
8775;39.0;2.0;2050.0;3.0;Yes;No;No;No;No;No;83.0
8776;55.0;2.0;1350.0;1.0;No;No;Yes;No;No;No;61.0
8777;29.0;3.0;2450.0;2.0;Yes;Yes;No;No;No;No;76.0
8778;41.0;0.0;2150.0;2.0;No;No;No;No;No;No;65.0
8779;47.0;0.0;1500.0;1.0;No;No;No;No;No;No;36.0
8780;52.0;4.0;1750.0;2.0;Yes;No;No;No;Yes;No;69.0
8781;37.0;0.0;1750.0;2.0;No;No;No;No;No;No;66.0
8782;40.0;3.0;1850.0;2.0;No;No;No;No;No;No;69.0
8783;48.0;1.0;2200.0;2.0;No;Yes;No;No;Yes;No;74.0
8784;43.0;3.0;1600.0;2.0;No;No;No;No;No;No;63.0
8785;54.0;1.0;1300.0;1.0;No;No;Yes;No;No;No;58.0
8786;40.0;3.0;2500.0;3.0;Yes;No;No;No;No;No;92.0
8787;41.0;2.0;1250.0;1.0;No;No;No;No;No;No;49.0
8788;48.0;3.0;1250.0;1.0;No;Yes;No;No;No;No;58.0
8789;57.0;6.0;3000.0;3.0;Yes;No;No;No;No;No;93.0
8790;46.0;1.0;1150.0;1.0;Yes;No;No;No;No;No;62.0
8791;38.0;3.0;2900.0;3.0;Yes;Yes;No;No;No;No;96.0
8792;42.0;4.0;2600.0;3.0;No;Yes;No;No;No;No;83.0
8793;41.0;1.0;1250.0;1.0;Yes;No;No;No;No;No;59.0
8794;39.0;5.0;1750.0;2.0;Yes;No;No;No;No;No;61.0
8795;45.0;0.0;1400.0;1.0;Yes;No;No;No;No;Yes;62.0
8796;41.0;2.0;1400.0;2.0;No;No;No;No;No;No;58.0
8797;45.0;2.0;1700.0;1.0;No;Yes;No;No;No;No;45.0
8798;51.0;2.0;1450.0;1.0;No;No;Yes;No;No;No;43.0
8799;47.0;2.0;2300.0;3.0;Yes;No;No;No;No;No;87.0
8800;38.0;2.0;1200.0;1.0;Yes;No;No;No;No;No;65.0
8801;43.0;2.0;1300.0;1.0;Yes;No;No;No;No;No;60.0
8802;41.0;0.0;1150.0;1.0;No;No;No;No;No;No;53.0
8803;45.0;4.0;1400.0;1.0;No;No;No;No;No;No;67.0
8804;52.0;4.0;1500.0;1.0;No;No;No;No;No;No;42.0
8805;57.0;1.0;1350.0;2.0;Yes;No;No;No;No;No;64.0
8806;47.0;0.0;1450.0;3.0;Yes;No;No;No;No;No;65.0
8807;47.0;1.0;1200.0;1.0;Yes;Yes;No;No;No;No;58.0
8808;36.0;2.0;1350.0;1.0;Yes;No;No;No;No;No;72.0
8809;42.0;2.0;1350.0;1.0;No;No;No;No;No;No;61.0
8810;43.0;3.0;1600.0;1.0;No;No;No;No;No;No;62.0
8811;45.0;1.0;1250.0;1.0;No;No;No;No;No;No;50.0
8812;36.0;3.0;1150.0;1.0;Yes;No;No;No;No;No;68.0
8813;48.0;1.0;1250.0;1.0;Yes;No;No;No;No;No;58.0
